,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
8609,CHANET GENERAL MERCHANDISE,Single Proprietorship,03-Feb-2006,Platinum,Active,2020-03-13,20-Mar-2021,20060293561035772636
8610,J.G. GARCIA CONSTRUCTION & SUPPLY,Single Proprietorship,20-Jan-2005,Platinum,Active,2020-03-13,18-Mar-2021,20050161021330420884
8611,JCML BUILDERS,Single Proprietorship,04-Mar-2020,Platinum,Active,2020-03-13,13-Mar-2021,202003213466773344955
8612,MIKAD CONSTRUCTION AND ENGINEERING SERVICES,Single Proprietorship,29-Dec-2016,Platinum,Active,2020-03-12,12-Mar-2021,2016121879801103373914
8613,PAGADIAN PAINT TRADE CENTER,Single Proprietorship,11-Apr-2012,Platinum,Active,2020-03-12,12-Mar-2021,20120451537945043244
8614,NEXT GENERATION CONSTRUCTION AND SUPPLY CORPORATION,Corporation,18-May-2015,Platinum,Active,2020-03-12,29-Mar-2021,201505135799529624075
8615,EZ GOLD CONSTRUCTION AND SUPPLY,Single Proprietorship,20-Oct-2015,Platinum,Active,2020-03-12,12-Mar-2021,201510151957821158102
8616,EVERGREEN GENERAL MERCHANDISE,Single Proprietorship,02-Jun-2005,Platinum,Active,2020-03-12,27-Mar-2021,2005067482264215
8617,STARS & STRIPES CONSTRUCTION,Single Proprietorship,17-Oct-2007,Platinum,Active,2020-03-12,12-Mar-2021,200710170521640310172
8618,MIKESTONE BUILDERS,Single Proprietorship,19-Feb-2008,Platinum,Active,2020-03-12,12-Mar-2021,200802189331707048441
8619,EAC PHARMACEUTICAL,Single Proprietorship,17-Apr-2017,Platinum,Active,2020-03-11,11-Mar-2021,2017041671831615901614
8620,JULIMON'S ENTERPRISES AND CONSTRUCTION SERVICES,Single Proprietorship,27-Apr-2017,Platinum,Active,2020-03-11,11-Mar-2021,201704165458707023099
8621,3R SERGIE HARDWARE,Single Proprietorship,17-Feb-2020,Platinum,Active,2020-03-11,11-Mar-2021,2020022108581294120168
8622,MAN-AR AUTO REPAIR SHOP,Single Proprietorship,19-Jan-2010,Platinum,Active,2020-03-11,11-Mar-2021,20100130475391376236
8623,LILOLELE INCORPORATED,Corporation,03-May-2018,Platinum,Active,2020-03-11,11-Mar-2021,2018051014892053170502
8624,VENMAR STORE,Single Proprietorship,12-Nov-2007,Platinum,Active,2020-03-11,11-Mar-2021,20071117455204430159
8625,RR BUILDERS,Single Proprietorship,22-Aug-2014,Platinum,Active,2020-03-11,11-Mar-2021,201408111930717763185
8626,LITEKON BUILDTEK CORPORATION,Corporation,05-Feb-2007,Platinum,Active,2020-03-11,11-Mar-2021,200702125052076369606
8627,CEDRIC B. CONSTRUCTION,Single Proprietorship,24-Jan-2011,Platinum,Active,2020-03-11,18-Mar-2021,201101378981086258794
8628,CASH PROCESSING SOLUTIONS INC.,Corporation,22-Sep-2008,Platinum,Active,2020-03-11,21-Mar-2021,200809225241130584669
8629,PLAYNGO PH INC.,Corporation,19-Nov-2018,Platinum,Active,2020-03-11,11-Mar-2021,201811671071518855231
8630,GREAT J CONSTRUCTION AND ENGINEERING SERVICES,Single Proprietorship,09-Jul-2012,Platinum,Active,2020-03-11,11-Mar-2021,20120755556468062153
8631,ENVIRO SCOPE SYNERGY INC,Corporation,28-Nov-2018,Platinum,Active,2020-03-11,13-Mar-2021,201811652991226967844
8632,CZERJ CONSTRUCTION & TRADING,Single Proprietorship,24-Apr-2014,Platinum,Active,2020-03-11,21-Apr-2021,2014041003881494347353
8633,MMPI CORP.,Corporation,08-Jul-2017,Platinum,Active,2020-03-11,26-Mar-2021,2017071523811329557437
8634,"JEDARIC CHEMICALS CO., INC.",Corporation,14-Feb-2014,Platinum,Active,2020-03-11,11-Mar-2021,201402939031215483460
8635,CZAD CONSTRUCTION AND SUPPLY,Single Proprietorship,14-Jan-2020,Platinum,Active,2020-03-11,11-Mar-2021,2020012610624873958
8636,E.M.C. TIRE CENTER,Single Proprietorship,16-Jun-2014,Platinum,Active,2020-03-11,11-Mar-2021,201406105160798907990
8637,BIOPEST ENVIRONMENTAL MARKETING,Single Proprietorship,04-Mar-2005,Platinum,Active,2020-03-11,11-Mar-2021,2005036743803119281
8638,JARR SECURITY AND INVESTIGATION AGENCY INC.,Corporation,08-Mar-2010,Platinum,Active,2020-03-11,11-Mar-2021,201003326431321727479
8639,"FRESENIUS MEDICAL CARE PHILS., INC.",Corporation,04-May-2007,Platinum,Active,2020-03-11,20-Mar-2021,20070595379137394875
8640,EBL CEBU MOTOR TRADERS,Single Proprietorship,08-Jan-2020,Platinum,Active,2020-03-11,11-Mar-2021,20200134011047465250
8641,CEBU COMMERCIAL DIVING SERVICES,Single Proprietorship,07-Nov-2017,Platinum,Active,2020-03-11,11-Mar-2021,2017111299611990655159
8642,"STARPHARM, INC.",Corporation,20-Feb-2020,Platinum,Active,2020-03-11,11-Mar-2021,202002211490918084455
8643,AMKA TRADING,Single Proprietorship,09-Sep-2004,Platinum,Active,2020-03-11,04-Apr-2021,2004095098707948999
8644,JAG HARDWARE & GENERAL MERCHANDISE,Single Proprietorship,05-Mar-2010,Platinum,Active,2020-03-11,11-Mar-2021,20100332617240539638
8645,"J.S. LAYSON & CO., INC.",Corporation,21-Jun-2007,Platinum,Active,2020-03-11,03-Apr-2021,20070614494319096101
8646,AIRFAST TRAVEL SERVICES,Single Proprietorship,24-Oct-2016,Platinum,Active,2020-03-10,10-Mar-2021,201610190128937931232
8647,SALVAMED PHARMA DISTRIBUTION,Single Proprietorship,29-Apr-2019,Platinum,Active,2020-03-10,10-Mar-2021,201904445721633156701
8648,BRYLLE TRADING & CONSTRUCTION SUPPLY,Single Proprietorship,06-Feb-2008,Platinum,Active,2020-03-10,10-Mar-2021,200802186082003066804
8649,ROMANIQUE'S OFFICE SUPPLIES & GENERAL MERCHANDISE,Single Proprietorship,08-Jun-2016,Platinum,Active,2020-03-10,27-Mar-2021,201606173620825157006
8650,IAUTO INC.,Corporation,10-Sep-2013,Platinum,Active,2020-03-10,13-Mar-2021,20130981748850235785
8651,K-LANZ CONSTRUCTION AND SUPPLIES,Single Proprietorship,12-Nov-2019,Platinum,Active,2020-03-10,10-Mar-2021,201911105281458418335
8652,LADYMAINE ENTERPRISES,Single Proprietorship,18-Sep-2013,Platinum,Active,2020-03-10,13-Mar-2021,20130982450565040239
8653,GEOVAN MARKETING,Single Proprietorship,18-Jun-2007,Platinum,Active,2020-03-10,14-Mar-2021,200706143611927032379
8654,DE ORO VALLEY CORPORATION,Corporation,24-Oct-2019,Platinum,Active,2020-03-10,10-Mar-2021,201910136422086902794
8655,RON DRUG,Single Proprietorship,19-Jun-2015,Platinum,Active,2020-03-10,10-Mar-2021,201506139186330867326
8656,"NISSAN CEBU DISTRIBUTORS, INC.",Corporation,20-Feb-2008,Platinum,Active,2020-03-10,06-Apr-2021,20080218965532116880
8657,ORANI CONSTRUCTION AND SUPPLY CORP,Corporation,04-Mar-2020,Platinum,Active,2020-03-10,10-Mar-2021,202003213437886255725
8658,JC LAROCO RICE MILL,Single Proprietorship,06-Jul-2016,Platinum,Active,2020-03-10,10-Mar-2021,2016071761201498569361
8659,SAN JOSE SUPER SHELL,Single Proprietorship,09-Jun-2015,Platinum,Active,2020-03-10,20-Mar-2021,201506138112232672900
8660,JANRHYLL CONSTRUCTION,Single Proprietorship,05-Mar-2020,Platinum,Active,2020-03-10,10-Mar-2021,2020032136671105982205
8661,ECO CONSTRUCTION & SUPPLY,Single Proprietorship,09-Feb-2018,Platinum,Active,2020-03-10,10-Mar-2021,2018021156571855331698
8662,OPHTHASWISSMED PHILIPPINES INC.,Corporation,13-Oct-2014,Platinum,Active,2020-03-10,10-Mar-2021,2014101166682103850480
8663,IMI SYSTEMS LTD.,Foreign Company Organization,24-Nov-2017,Platinum,Active,2020-03-10,10-Mar-2021,201711588541165197112
8664,WORK AREA BUSINESS CENTER FRANCHISING CORPORATION,Corporation,15-Mar-2013,Platinum,Active,2020-03-10,10-Mar-2021,2013036840384927613
8665,POWER ON ENTERPRISE CO.,Partnership,18-Dec-2018,Platinum,Active,2020-03-10,18-Mar-2021,201812624451294171564
8666,RAVENWORKS CORPORATION,Corporation,12-Dec-2011,Platinum,Active,2020-03-10,10-Mar-2021,201112460601530454216
8667,DD MERIDIAN PARK DEVELOPMENT CORP.,Corporation,18-May-2017,Platinum,Active,2020-03-10,10-Mar-2021,201705162073526493866
8668,GTEK ENTERPRISE,Single Proprietorship,21-Sep-2006,Platinum,Active,2020-03-10,10-Mar-2021,20060911210911944868
8669,FIRECLAY CORPORATION,Corporation,20-Jul-2016,Platinum,Active,2020-03-10,10-Mar-2021,2016071781341509525225
8670,"OMNIWORX, INC.",Corporation,13-Oct-2003,Platinum,Active,2020-03-10,15-Mar-2021,20031019221454394136
8671,R.S.F. CONSTRUCTION,Single Proprietorship,15-Sep-2006,Platinum,Active,2020-03-10,10-Mar-2021,20060911164979076596
8672,PILIPINAS KANEKO SEEDS CORPORATION,Corporation,27-Apr-2004,Platinum,Active,2020-03-10,10-Mar-2021,2004041858751988107100
8673,BALD PUPPIES SOLUTIONS INC,Corporation,13-Sep-2017,Platinum,Active,2020-03-10,10-Mar-2021,2017091405581557475655
8674,THE CLEAN O2 ECO-FRIENDLY CORPORATION,Corporation,31-Jan-2020,Platinum,Active,2020-03-10,10-Mar-2021,202001209163529405366
8675,ASB TRADING & CONSTRUCTION,Single Proprietorship,14-Feb-2020,Platinum,Active,2020-03-10,10-Mar-2021,2020022106971518525899
8676,LOPEZ LIVESTOCK,Single Proprietorship,14-Jul-2017,Platinum,Active,2020-03-10,11-Mar-2021,201707151171340845514
8677,PRINCESS NATIVE RESTO AND CATERING SERVICES,Single Proprietorship,04-Mar-2015,Platinum,Active,2020-03-10,10-Mar-2021,2015031286031315696577
8678,"C.D.O. POLYMEDIC MEDICAL PLAZA, INC.",Corporation,26-Nov-2012,Platinum,Active,2020-03-10,10-Mar-2021,201211624441866024985
8679,"NEXUS TECHNOLOGIES, INC",Corporation,13-Nov-2001,Platinum,Active,2020-03-10,10-Mar-2021,200111910031423122508
8680,RANDOM BUILDERS,Single Proprietorship,08-Feb-2012,Platinum,Active,2020-03-10,18-Mar-2021,201202482531353816692
8681,NPB PLANT NURSERY,Single Proprietorship,16-Apr-2008,Platinum,Active,2020-03-10,10-Mar-2021,20080419997431183023
8682,AINA CONSTRUCTION,Single Proprietorship,04-Mar-2005,Platinum,Active,2020-03-10,21-Mar-2021,20050316559735598052
8683,PALANI BEACH PARK,Single Proprietorship,11-Dec-2018,Platinum,Active,2020-03-10,10-Mar-2021,201812632841514410439
8684,TKY GENERAL MERCHANT,Single Proprietorship,09-Sep-2014,Platinum,Active,2020-03-10,10-Mar-2021,2014091136291988700398
8685,FLAMINGO METAL WORKS,Single Proprietorship,15-Jun-2017,Platinum,Active,2020-03-10,10-Mar-2021,201706156944272043180
8686,RAMROD SUPERMARKET INCORPORATED,Corporation,13-Sep-2019,Platinum,Active,2020-03-10,10-Mar-2021,20190921531139925957
8687,WERTOGO TRAVEL AND TOUR SERVICES,Single Proprietorship,03-Sep-2019,Platinum,Active,2020-03-10,10-Mar-2021,201909237491562123384
8688,PCSI POWER & CONTROLS SPECIALIST INC.,Corporation,25-Mar-2015,Platinum,Active,2020-03-10,15-Mar-2021,201503131375385593663
8689,"FIVE L PHARMACEUTICALS, INCORPORATED",Corporation,21-Sep-2004,Platinum,Active,2020-03-10,10-Mar-2021,2004095215632004973
8690,"REVLV SOLUTIONS, INC.",Corporation,15-May-2014,Platinum,Active,2020-03-10,15-Mar-2021,201405101977644210674
8691,KL BUILDERS SERVICES AND SUPPLIES,Single Proprietorship,03-Mar-2020,Platinum,Active,2020-03-10,10-Mar-2021,2020032129021855936420
8692,SPARKOTECH ENGINEERING SOLUTIONS CO. ALSO KNOWN AS (A.K.A)SPARKOTECH EQUIPMENT SUPPLIES AND ENGINEERING SERVICES,Corporation,25-Jan-2019,Platinum,Active,2020-03-10,10-Mar-2021,201901582761545652269
8693,IRISH RICE MILL,Single Proprietorship,31-Aug-2011,Platinum,Active,2020-03-10,10-Mar-2021,20110843598944168821
8694,UBIVELOX PHILIPPINES INCORPORATED,Corporation,29-May-2014,Platinum,Active,2020-03-10,19-Mar-2021,201405103411182272721
8695,J.D. JR. GALUTAN BUILDERS,Single Proprietorship,08-Mar-2019,Platinum,Active,2020-03-10,21-Mar-2021,2019035144565848672
8696,MRCJP CONSTRUCTION AND TRADING,Single Proprietorship,13-Sep-2012,Platinum,Active,2020-03-10,21-Mar-2021,201209588651115917498
8697,K'B.B.EL. BUILDER,Single Proprietorship,12-Nov-2005,Platinum,Active,2020-03-10,10-Mar-2021,2005118751229129716
8698,NARPRESS PRINT SOLUTIONS INC,Corporation,13-Oct-2014,Platinum,Active,2020-03-10,12-Mar-2021,201410116747266611144
8699,FCG CATERING SERVICES & REFRESHMENT PARLOR,Single Proprietorship,12-Jan-2016,Platinum,Active,2020-03-10,10-Mar-2021,201601158264154894185
8700,VIRTUAL NOOK COMPUTERS &AMP; GENERAL MERCHANDISE,Single Proprietorship,15-Jan-2007,Platinum,Active,2020-03-10,10-Mar-2021,20070112177767126446
8701,3HM TRADING & GENERAL MERCHANDISING,Single Proprietorship,13-Aug-2010,Platinum,Active,2020-03-10,15-Mar-2021,2010083520533099784
8702,QPJ GENERAL ENGINEERING CONSTRUCTION AND SUPPLY,Single Proprietorship,08-Feb-2018,Platinum,Active,2020-03-10,10-Mar-2021,201802115771543266353
8703,MCT ENTERPRISES,Single Proprietorship,28-Dec-2017,Platinum,Active,2020-03-10,10-Mar-2021,201712122565479337624
8704,"RJK QUALICON BUILDERS, INC.",Corporation,14-Oct-2011,Platinum,Active,2020-03-10,10-Mar-2021,20111044740143411904
8705,NIÑOS IHAW-IHAW,Single Proprietorship,16-Nov-2009,Platinum,Active,2020-03-10,25-Mar-2021,200911296301576998608
8706,TAGUM PIONEER FOODS CORPORATION,Corporation,09-Mar-2015,Platinum,Active,2020-03-10,10-Mar-2021,2015031293491052705838
8707,VCD CONSTRUCTION,Single Proprietorship,28-Jul-2005,Platinum,Active,2020-03-10,13-Mar-2021,2005077908519740085
8708,"ISSI INFORMATION TECHNOLOGIES, INC.",Corporation,04-Nov-2002,Platinum,Active,2020-03-10,03-Apr-2021,20021112021437586912
8709,POTPOTAN GENERAL CONSTRUCTION,Single Proprietorship,12-Feb-2019,Platinum,Active,2020-03-10,10-Mar-2021,201902554861061290249
8710,ROSE ART MARKETING,Single Proprietorship,16-Jul-2005,Platinum,Active,2020-03-10,10-Mar-2021,20050778311063836138
8711,BANZ RESTAURANT AND CATERING SERVICES,Single Proprietorship,10-Oct-2019,Platinum,Active,2020-03-10,10-Mar-2021,201910163811442752284
8712,REMFERNANDEZ CONSTRUCTION,Single Proprietorship,07-Jan-2020,Platinum,Active,2020-03-10,10-Mar-2021,2020013593744562436
8713,EDELCRIZ CONSTRUCTION,Single Proprietorship,21-Mar-2006,Platinum,Active,2020-03-10,26-Apr-2021,2006039772112238694
8714,BONUS MERCHANDISING INC.,Corporation,24-Jun-2019,Platinum,Active,2020-03-10,10-Mar-2021,20190636775425173588
8715,KHATIB CONSTRUCTION,Single Proprietorship,02-May-2006,Platinum,Active,2020-03-10,22-Mar-2021,200605100821150559351
8716,ZOTA TRADING & CONSTRUCTION,Single Proprietorship,19-Mar-2004,Platinum,Active,2020-03-10,12-Mar-2021,200403276611201553266
8717,FORMTECH BUILDERS CORPORATION,Corporation,20-Feb-2020,Platinum,Active,2020-03-10,10-Mar-2021,2020022114311644579777
8718,"STAN CHEM PHILIPPINES, INC.",Corporation,31-May-2007,Platinum,Active,2020-03-10,21-Mar-2021,200705139811937030426
8719,BIHIS CRUZ INC,Corporation,01-May-2014,Platinum,Active,2020-03-10,12-Mar-2021,2014051007411986030328
8720,STX ENTERPRISES,Single Proprietorship,21-Oct-2003,Platinum,Active,2020-03-10,14-Mar-2021,20031019381359732765
8721,VERTCAP CONSTRUCTION AND SUPPLY CORP.,Corporation,16-Jan-2019,Platinum,Active,2020-03-10,10-Mar-2021,201901597891589825968
8722,MEG ENTERPRISES,Single Proprietorship,10-Feb-2016,Platinum,Active,2020-03-10,10-Mar-2021,2016021614991058918312
8723,BAGATAWO BUILDERS,Single Proprietorship,11-May-2014,Platinum,Active,2020-03-10,11-Mar-2021,201405101333782731428
8724,"MACHINE & COMPUTER WORLD, INC.",Corporation,04-May-2004,Platinum,Active,2020-03-10,10-Mar-2021,2004053908561502463
8725,KLA TRADING,Single Proprietorship,08-Jun-2018,Platinum,Active,2020-03-10,10-Mar-2021,20180695526595667707
8726,JONSON'S KITCHENETTE,Single Proprietorship,04-Oct-2017,Platinum,Active,2020-03-10,10-Mar-2021,2017101357521235199050
8727,"DESIGN SCIENCE, INCORPORATED",Corporation,06-Jan-2004,Platinum,Active,2020-03-10,21-Mar-2021,20040122141386974449
8728,"YCC ENTERPRISE, OPC",Corporation,14-Feb-2020,Platinum,Active,2020-03-10,10-Mar-2021,202002210803269220461
8729,LINDENSTEIGE INC.,Corporation,15-Apr-2013,Platinum,Active,2020-03-10,10-Mar-2021,201304165823357839729
8730,CECILLES HOTEL AND CATERING SERVICES,Single Proprietorship,02-Oct-2007,Platinum,Active,2020-03-10,21-Mar-2021,20071016769344528149
8731,"HESED PUBLISHING, INC.",Corporation,22-Aug-2019,Platinum,Active,2020-03-10,10-Mar-2021,20190826201197541271
8732,L. D. LLACUNA CONSTRUCTION AND SUPPLY INC.,Corporation,13-Jan-2016,Platinum,Active,2020-03-10,13-Mar-2021,201601158421126125007
8733,EASNOW TRANSPORT SERVICES,Single Proprietorship,08-Dec-2017,Platinum,Active,2020-03-10,10-Mar-2021,201712124599814756986
8734,TRIPLE P PRINTING PRESS,Single Proprietorship,07-Jul-2014,Platinum,Active,2020-03-10,10-Mar-2021,2014071072961894679690
8735,J-EMS PRINT SERVICES,Single Proprietorship,05-Aug-2016,Platinum,Active,2020-03-10,10-Mar-2021,2016081802662023561176
8736,DMI ENTERPRISES,Single Proprietorship,02-May-2013,Platinum,Active,2020-03-10,26-Mar-2021,201305710251718431626
8737,MARINOLD GRILL CO.,Partnership,04-Jun-2010,Platinum,Active,2020-03-10,10-Mar-2021,20100633921929433546
8738,ULTIMATE CARE JANITORIAL AND ALLIED SERVICES,Single Proprietorship,11-Dec-2006,Platinum,Active,2020-03-10,12-Mar-2021,200612119951569036217
8739,JOHNSTAR TRADING AND CONSTRUCTION,Single Proprietorship,02-Feb-2016,Platinum,Active,2020-03-10,12-Mar-2021,2016021605812142895472
8740,"J&R ELECTRONICS AND APPLIANCES CENTER, INC.",Corporation,01-Sep-2009,Platinum,Active,2020-03-10,10-Mar-2021,20090928380982420122
8741,"A.M. RAMOS TRADING, INC.",Corporation,19-Feb-2014,Platinum,Active,2020-03-10,27-Mar-2021,20140294416947220876
8742,"ARIS PRINTHAUS, INC.",Corporation,19-Feb-2014,Platinum,Active,2020-03-10,10-Mar-2021,20140294414204839859
8743,ASSAN TRADING,Single Proprietorship,26-Jul-2012,Platinum,Active,2020-03-10,10-Mar-2021,2012075655535437598
8744,LUCKY STAR CONSTRUCTION AND TRADING,Single Proprietorship,03-Oct-2005,Platinum,Active,2020-03-10,25-Apr-2021,200510155642059130227
8745,A. LEAÑOS STORE,Single Proprietorship,07-Feb-2020,Platinum,Active,2020-03-10,10-Mar-2021,202002209960873290975
8746,JAYNET ENTERPRISES,Single Proprietorship,23-Jan-2005,Platinum,Active,2020-03-10,21-Mar-2021,2005016136966122578
8747,WBA GASOLINE STATION,Single Proprietorship,21-May-2019,Platinum,Active,2020-03-10,10-Mar-2021,2019054183650411734
8748,L.E.G. HAULING SERVICES CORP.,Corporation,16-Jul-2004,Platinum,Active,2020-03-10,10-Mar-2021,2004076699550798961
8749,STA. BARBARA PRINTSHOP & GENERAL MERCHANDISE,Single Proprietorship,19-Apr-2006,Platinum,Active,2020-03-10,29-Mar-2021,2006049972277099950
8750,KET BUN COMPANY,Partnership,19-Aug-2003,Platinum,Active,2020-03-10,10-Mar-2021,20030817911705664087
8751,ANGLOWEALTH ENTERPRISES,Single Proprietorship,03-Mar-2004,Platinum,Active,2020-03-10,14-Mar-2021,20040332611518964736
8752,SMP MOVING BILLBOARDS ADVERTISING,Single Proprietorship,13-Jun-2012,Platinum,Active,2020-03-10,10-Mar-2021,201206542851828267254
8753,"ART ANGEL PRINTSHOP COMMERCIAL QUESTS, INC.",Corporation,08-Aug-2013,Platinum,Active,2020-03-10,04-Apr-2021,20130879078598446496
8754,ELECTRO GROUP INC,Corporation,17-Nov-2009,Platinum,Active,2020-03-10,27-Mar-2021,20091191771893094915
8755,CTG CONSTRUCTION & ENTERPRISES,Single Proprietorship,05-Mar-2008,Platinum,Active,2020-03-10,22-Mar-2021,200803192771867808731
8756,FELGEN ENTERPRISES,Single Proprietorship,23-Oct-2007,Platinum,Active,2020-03-10,10-Mar-2021,200710171861300999801
8757,GREATSTAR SECURITY SERVICES INCORPORATION,Corporation,23-Sep-2010,Platinum,Active,2020-03-10,10-Mar-2021,201009359861001609856
8758,GOLDMINE PRINTING PRESS,Single Proprietorship,06-Dec-2004,Platinum,Active,2020-03-10,14-Mar-2021,20041258251032453558
8759,MORFAJ SHELL STATION,Single Proprietorship,17-Jun-2014,Platinum,Active,2020-03-10,10-Mar-2021,2014061052501639096651
8760,"B-Y & SONS TRADING, INC.",Corporation,16-Nov-2007,Platinum,Active,2020-03-10,12-Mar-2021,200711175401994458153
8761,FILZACK INDUSTRIES PACKAGING CORPORATION,Corporation,20-Jun-2016,Platinum,Active,2020-03-10,10-Mar-2021,2016061744661927983122
8762,CHS CONSTRUCTION AND DEVELOPMENT CORPORATION,Corporation,05-Oct-2018,Platinum,Active,2020-03-10,10-Mar-2021,201810746592035385062
8763,WINDOWAY TRADING INC.,Corporation,21-Sep-2016,Platinum,Active,2020-03-10,10-Mar-2021,2016091857961220462016
8764,SAPDOY ENTERPRISES,Single Proprietorship,28-Jun-2007,Platinum,Active,2020-03-10,10-Mar-2021,200706147632022588524
8765,DUOPHARMA TRADE PHILIPPINES INC.,Corporation,24-May-2002,Platinum,Active,2020-03-10,10-Mar-2021,200205210071844520932
8766,SOLCHI SOLUTIONS,Single Proprietorship,07-Apr-2017,Platinum,Active,2020-03-10,10-Mar-2021,2017041683551422486588
8767,A. SUELILA CONSTRUCTION,Single Proprietorship,29-Nov-2013,Platinum,Active,2020-03-10,30-Apr-2021,201311884571564052744
8768,R.M. MANGUBAT CONSTRUCTION,Single Proprietorship,31-May-2010,Platinum,Active,2020-03-10,13-Mar-2021,201005338411171103231
8769,NINE MEDIA CORPORATION,Corporation,17-Jul-2014,Platinum,Active,2020-03-10,10-Mar-2021,2014071083851267748102
8770,JAMES CONSTRUCTION,Single Proprietorship,15-Mar-2010,Platinum,Active,2020-03-10,05-Apr-2021,201003327651682271858
8771,WASSECON CORPORATION,Corporation,16-Jan-2014,Platinum,Active,2020-03-10,10-Mar-2021,201401912402123268267
8772,SABADO CONSTRUCTION SUPPLY AND GENERAL MERCHANDISE,Single Proprietorship,10-Jan-2020,Platinum,Active,2020-03-10,10-Mar-2021,20200130801899097463
8773,J.V. ANGELES CONSTRUCTION CORPORATION,Corporation,19-Jan-2007,Platinum,Active,2020-03-10,11-Mar-2021,20070112238843290124
8774,MC JEB TRADING,Single Proprietorship,14-Sep-2004,Platinum,Active,2020-03-10,11-Mar-2021,20040951421012571866
8775,SANDOY'S CONSTRUCTION AND SUPPLY,Single Proprietorship,02-Sep-2011,Platinum,Active,2020-03-10,10-Mar-2021,201109436881964826054
