,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
1132,TUASON CONSTRUCTION AND SUPPLIES,Single Proprietorship,13-Nov-2013,Platinum,Active,05-Dec-2019,07-Dec-2020,20200287033362946995
1133,LEGACY ECO SOLUTIONS INC.,Corporation,30-Jul-2018,Platinum,Active,17-Oct-2019,17-Oct-2020,20200287024571908507
1134,LJK FISH DEALER,Single Proprietorship,13-Nov-2013,Platinum,Active,20-Aug-2019,20-Aug-2020,2020088700776505076
1135,GECAR MACHINE SOLUTIONS INC.,Corporation,12-Nov-2013,Platinum,Active,25-Oct-2019,25-Oct-2020,202002869521220499866
1136,CLOVIS S. LICONG PRINTING PRESS,Single Proprietorship,11-Nov-2013,Platinum,Active,18-Sep-2019,10-Oct-2020,20200286768854264394
1137,MAK- JAMS CONSTRUCTION,Single Proprietorship,11-Nov-2013,Platinum,Active,13-Dec-2019,13-Dec-2020,20200286746514601138
1138,AHF 77 TRADING,Single Proprietorship,31-Jul-2018,Platinum,Active,19-Aug-2019,19-Aug-2020,20200886550214435627
1139,INTERPHIL LABORATORIES INC,Corporation,06-Nov-2013,Platinum,Active,30-Sep-2019,27-Nov-2020,202008865011797461319
1140,GDL CONSTRUCTION,Single Proprietorship,11-Jul-2007,Platinum,Active,24-Sep-2019,10-Oct-2020,20200386492389496744
1141,VITALINE HEALTHCARE INC.,Corporation,31-Jul-2018,Platinum,Active,17-Jul-2019,20-Aug-2020,202008863771347864974
1142,ALPHA RHO MEGA BUILDERS AND TRADING,Single Proprietorship,05-Nov-2013,Platinum,Active,11-Dec-2019,11-Dec-2020,202002863461261160861
1143,INFINITY PEST CONTROL ENTS.,Single Proprietorship,01-Aug-2018,Platinum,Active,27-Sep-2019,27-Sep-2020,202002862311673287663
1144,"E-KONEK PILIPINAS, INC.",Corporation,10-Feb-2006,Platinum,Active,21-Nov-2019,21-Nov-2020,202002860191122644371
1145,T-MAX UNITECH INC,Corporation,03-Aug-2018,Platinum,Active,30-Sep-2019,05-Oct-2020,202002858631540387771
1146,DESIGN.ZONE CORP.,Corporation,22-Oct-2013,Platinum,Active,27-Jan-2020,27-Jan-2021,202003854761867701156
1147,TRAME ENTERPRISES,Single Proprietorship,07-Aug-2018,Platinum,Active,17-Jul-2019,07-Sep-2020,20200785147404895378
1148,"VIGILANT INVESTIGATIVE AND SECURITY AGENCY, INC.",Corporation,09-Aug-2018,Platinum,Active,14-Oct-2019,14-Oct-2020,20200385076269648087
1149,MIROLA HARDWARE INC.,Corporation,09-Aug-2018,Platinum,Active,04-Sep-2019,04-Sep-2020,202002850421878148935
1150,JB LABATIAO DESIGN AND BUILD,Single Proprietorship,10-Aug-2018,Platinum,Active,18-Sep-2019,18-Sep-2020,20200584746148315552
1151,MUSTHANE,Foreign Company Organization,19-Jul-2018,Platinum,Active,24-Oct-2019,24-Oct-2020,20200788756198114939
1152,PCI INNOVATIONS TECH CENTER INC.,Corporation,19-Jul-2018,Platinum,Active,13-Dec-2019,13-Dec-2020,202002885631153987530
1153,GREAT MCD HARDWARE AND CONSTRUCTION SUPPLY,Single Proprietorship,02-Dec-2013,Platinum,Active,08-Oct-2019,08-Oct-2020,20200288521469061592
1154,SYSTEMW0RKZ SOLUTIONS DESIGN (SSD) INC.,Corporation,20-Jul-2018,Platinum,Active,07-Nov-2019,07-Nov-2020,20200388304645399214
1155,"NETSEC TECHNOLOGIES, INC.",Corporation,28-Nov-2013,Platinum,Active,16-Sep-2019,16-Sep-2020,202002882282032958773
1156,DISEM CONSTRUCTION AND SUPPLY,Single Proprietorship,23-Jul-2018,Platinum,Active,27-Aug-2019,28-Aug-2020,20200888155479844456
1157,LA VAJAS TRADING AND SERVICES,Single Proprietorship,26-Nov-2013,Platinum,Active,15-Nov-2019,15-Nov-2020,20200288078767287680
1158,KARPA II SECURITY SERVICES,Single Proprietorship,26-Nov-2013,Platinum,Active,18-Nov-2019,24-Nov-2020,20200288035298725994
1159,GOLDEN CHOICE SAVER'S TRADE AND GEN. MDSE. CORP.,Corporation,23-Jul-2018,Platinum,Active,21-Oct-2019,21-Oct-2020,20200788020576299785
1160,ABC-RMO SECURITY & INVESTIGATION AGENCY INC.,Corporation,06-Nov-2008,Platinum,Active,16-Oct-2019,05-Dec-2020,202004880091363726457
1161,SINOEQUIP INCORPORATED,Corporation,25-Nov-2013,Platinum,Active,06-Nov-2019,06-Nov-2020,202005879761566569727
1162,AGM BEACHFRONT RESORT AND RESTO CO.,Partnership,25-Jul-2018,Platinum,Active,28-Jan-2020,28-Jan-2021,202002876841808071120
1163,DERMALOG IDENTIFICATION SYSTEMS GMBH,Foreign Company Organization,21-Nov-2013,Platinum,Active,24-Oct-2019,31-Oct-2020,202002876571024292900
1164,ASIAN AEROSPACE CORPORATION,Corporation,04-Feb-2004,Platinum,Active,24-Jan-2020,24-Jan-2021,202006875361045715022
1165,"S-ANG CONSTRUCTION AND GENERAL TRADING, INC.",Corporation,18-Nov-2013,Platinum,Active,04-Dec-2019,04-Dec-2020,20200387413989392137
1166,EXCERPT ENTERPRISES,Single Proprietorship,18-Nov-2013,Platinum,Active,27-Dec-2019,10-Jan-2021,202002873521549639459
1167,PHILIPPS TECHNICAL CONSULTANTS CORPORATION,Corporation,25-Mar-2004,Platinum,Active,02-Dec-2019,14-Dec-2020,20200287209941090370
1168,"YUNG SUNG INDUSTRIAL PHILS., INC.",Corporation,29-Jun-2001,Platinum,Active,11-Dec-2019,11-Dec-2020,202007872072116864260
1169,CESS OASIS CENTRAL TRADING CORP.,Corporation,27-Jul-2018,Platinum,Active,10-Sep-2019,10-Sep-2020,20200687198882698388
1170,BRIDGEWAY COMMUNICATION SYSTEM INC.,Corporation,13-Nov-2013,Platinum,Active,21-Nov-2019,21-Nov-2020,20200387052344139640
1171,LA HERMINIA FIBERS AND LOOMS,Single Proprietorship,04-Jul-2018,Platinum,Active,19-Dec-2019,19-Dec-2020,202007917151536060140
1172,BANTONAN COMMUNITY DEVELOPMENT COOPERATIVE,Cooperative,20-Jan-2014,Platinum,Active,03-Jan-2020,03-Jan-2021,20200691378868001787
1173,TAGBILARAN TIRE SUPPLY,Single Proprietorship,15-Jan-2014,Platinum,Active,20-Dec-2019,20-Dec-2020,202002911401782351429
1174,NORTHWAY TYRE CENTRE,Single Proprietorship,15-Jan-2014,Platinum,Active,20-Dec-2019,20-Dec-2020,20200291118472328438
1175,GILBERT ABOC TRADING,Single Proprietorship,07-Jul-2018,Platinum,Active,24-Jan-2020,24-Jan-2021,202002909111510966010
1176,LABX CORP.,Corporation,10-Jul-2018,Platinum,Active,04-Nov-2019,04-Nov-2020,20200290731745233693
1177,MARY JANE B. DIANELA MARITATAS,Single Proprietorship,10-Jul-2018,Platinum,Active,20-Sep-2019,20-Sep-2020,20200690705185717046
1178,VCG TRADING CORPORATION,Corporation,10-Jul-2018,Platinum,Active,03-Dec-2019,03-Dec-2020,2020029065890074397
1179,CCMD ENTERPRISE,Single Proprietorship,10-Jul-2018,Platinum,Active,22-Aug-2019,22-Aug-2020,202002905931346626179
1180,RELM TRADING,Single Proprietorship,10-Jul-2018,Platinum,Active,09-Dec-2019,09-Dec-2020,202002905641942018511
1181,B GONZALES ENVIRONMENTAL AND RESEARCH MANAGEMENT CONSULTANCY,Single Proprietorship,10-Jul-2018,Platinum,Active,11-Nov-2019,11-Nov-2020,20200390511597242972
1182,OUR FORTUNAIRE TRADING CO.,Partnership,10-Jul-2018,Platinum,Active,03-Sep-2019,03-Sep-2020,20200890391240517538
1183,VITA J 88 PHARMAHOUSE,Single Proprietorship,27-Dec-2013,Platinum,Active,30-Aug-2019,30-Aug-2020,20200890114828420966
1184,"TRANSMEDIC PHILIPPINES, INC.",Corporation,19-Dec-2013,Platinum,Active,28-Aug-2019,06-Sep-2020,202008897982024826249
1185,AGCOR CONSOLIDATED AGRIVENTURES CORP.,Corporation,16-Jul-2018,Platinum,Active,03-Dec-2019,03-Dec-2020,20200289607408519456
1186,INFRASYS INC.,Corporation,16-Dec-2013,Platinum,Active,21-Nov-2019,21-Nov-2020,20200289547629984425
1187,GOLDEN FLEECE CONSTRUCTION AND SUPPLY INC.,Corporation,12-Dec-2013,Platinum,Active,14-Jan-2020,14-Jan-2021,202002893861809023244
1188,ONE NINE ONE TRADING,Single Proprietorship,17-Jul-2018,Platinum,Active,29-Nov-2019,29-Nov-2020,202008893322099732658
1189,"GENERAL ELECTRIC PHILIPPINES, INC",Corporation,15-Oct-2004,Platinum,Active,29-Nov-2019,29-Nov-2020,202002889551368038278
1190,DILIMAN REALTY & DEVELOPMENT CORPORATION,Corporation,05-Dec-2013,Platinum,Active,03-Oct-2019,03-Oct-2020,20200288855665207397
1191,SOSAJB PROPERTY MANAGEMENT CORP,Corporation,25-Feb-2014,Platinum,Active,03-Oct-2019,03-Oct-2020,20200895001209282539
1192,GOLDMAN'S SUPPLY CORPORATION DOING BUSINESS UNDER THE NAMEAND STYLE OF GOLDMAN ENTERPRISE,Corporation,25-Feb-2014,Platinum,Active,18-Nov-2019,15-Dec-2020,202007949311363342528
1193,ORDENT TRADING CORP.,Corporation,13-Jun-2018,Platinum,Active,04-Oct-2019,04-Oct-2020,202002948461477720750
1194,5GG CONSTRUCTION,Single Proprietorship,14-Jun-2018,Platinum,Active,18-Sep-2019,24-Sep-2020,202003948071581521287
1195,ROPERO ENTERPRISE,Single Proprietorship,21-Feb-2014,Platinum,Active,14-Oct-2019,14-Oct-2020,202002947081911108565
1196,IDEAL UNOMED CARE CORPORATION,Corporation,18-Jun-2018,Platinum,Active,15-Nov-2019,19-Dec-2020,202003945621668946226
1197,SHELLEYROMA TRADING,Single Proprietorship,19-Feb-2014,Platinum,Active,09-Dec-2019,09-Dec-2020,202006944391180747171
1198,LEON JOHN GREAT BUILDERS CONSTRUCTION CORPORATION,Corporation,19-Jun-2018,Platinum,Active,27-Nov-2019,28-Nov-2020,202003943661175945400
1199,KATNISS EVERDEEN CONSTRUCTION & SUPPLY,Single Proprietorship,19-Feb-2014,Platinum,Active,08-Nov-2019,10-Nov-2020,20200294230570013203
1200,PERSE BUILDERS,Single Proprietorship,19-Jun-2018,Platinum,Active,09-Oct-2019,30-Oct-2020,202002942221025410553
1201,SIS TRADING,Single Proprietorship,14-Feb-2014,Platinum,Active,16-Oct-2019,16-Oct-2020,20200293944279614532
1202,AGNUS RRAM ENTERPRISE,Single Proprietorship,22-Jun-2018,Platinum,Active,30-Oct-2019,30-Oct-2020,202006934232005662997
1203,JCJD CONSTRUCTION,Single Proprietorship,26-Jun-2018,Platinum,Active,17-Sep-2019,17-Sep-2020,202002933501346889095
1204,LYD CONSTRUCTION,Single Proprietorship,11-Feb-2014,Platinum,Active,10-Sep-2019,10-Sep-2020,202007933451473105044
1205,TERRAINSHAPER CONSTRUCTION AND ENTERPRISES,Single Proprietorship,26-Jun-2018,Platinum,Active,02-Oct-2019,02-Oct-2020,202003929581804525942
1206,"THE VIP HOTEL / CAPRICE ENTERPRISES, INC.",Corporation,03-Feb-2014,Platinum,Active,17-Oct-2019,17-Oct-2020,202002927741738004659
1207,HASA KONSTRUKT AND SUPPLY,Single Proprietorship,03-Feb-2014,Platinum,Active,19-Aug-2019,11-Oct-2020,20200792670418484397
1208,ASR COMPUTER TRADING AND SERVICES,Single Proprietorship,27-Jun-2018,Platinum,Active,28-Jan-2020,28-Jan-2021,20200292639810947910
1209,REEX TRADING,Single Proprietorship,29-Jan-2014,Platinum,Active,24-Jan-2020,24-Jan-2021,20200392443541228331
1210,FPI- MAXERVE INC.,Corporation,02-Jul-2018,Platinum,Active,02-Sep-2019,02-Sep-2020,202002921762112147808
1211,DEYU PHARMACEUTICAL,Single Proprietorship,29-May-2018,Platinum,Active,11-Dec-2019,11-Dec-2020,20200697659151483389
1212,"CHRISTINE-ARCY FURNITURE DESIGNS, INC.",Corporation,20-Mar-2014,Platinum,Active,24-Oct-2019,06-Dec-2020,202002972871180366914
1213,"CROSSLINE SECURITY AGENCY, INC.",Corporation,29-May-2018,Platinum,Active,02-Dec-2019,02-Dec-2020,20200797260750113071
1214,QUE DESIGNS INTERNATIONAL,Single Proprietorship,29-May-2018,Platinum,Active,25-Sep-2019,25-Sep-2020,202002972021663895967
1215,GOLDEN V FOOD STUFF AND CATERING SERVICES,Single Proprietorship,30-May-2018,Platinum,Active,16-Jan-2020,16-Jan-2021,202006970241931915348
1216,"SANCTIGAB HEALTHCARE, INC.",Corporation,31-May-2018,Platinum,Active,11-Dec-2019,11-Dec-2020,20200296808172844584
1217,QUELINE RESCUE TOOLS ENTERPRISE,Single Proprietorship,04-Jun-2018,Platinum,Active,27-Dec-2019,27-Dec-2020,202002965491024447244
1218,CAVIL INDUSTRIAL CO.,Partnership,04-Jun-2018,Platinum,Active,29-Oct-2019,29-Oct-2020,202002963281073220143
1219,HSBA TRAVEL AND TOURS,Single Proprietorship,05-Jun-2018,Platinum,Active,03-Sep-2019,03-Sep-2020,20200796294996988477
1220,EJD SWERTRES TINSMITH & BUILDERS,Single Proprietorship,10-Mar-2014,Platinum,Active,25-Nov-2019,29-Nov-2020,20200296270856415847
1221,KAPIS MANSIONS,Corporation,05-Jun-2018,Platinum,Active,19-Dec-2019,19-Dec-2020,202002962121355149930
1222,CARCHIE TRADING,Single Proprietorship,05-Jun-2018,Platinum,Active,19-Aug-2019,19-Aug-2020,202008961751786145894
1223,GRUPO KALINANGAN INC.,Corporation,05-Jun-2018,Platinum,Active,28-Oct-2019,28-Oct-2020,20200296165680199098
1224,VORTEX CONSTRUCTION,Single Proprietorship,06-Mar-2014,Platinum,Active,27-Sep-2019,26-Oct-2020,202007959861448506121
1225,ONETIMECLOCK COMPANY,Partnership,05-Mar-2014,Platinum,Active,23-Aug-2019,23-Aug-2020,202004957411855952258
1226,H.I.T. CONTRACTORS,Single Proprietorship,08-Jun-2018,Platinum,Active,01-Oct-2019,01-Oct-2020,20200295398894283080
1227,POWER PLUS SECURITY AND INVESTIGATION SERVICES CORP.,Corporation,28-Feb-2014,Platinum,Active,18-Nov-2019,18-Nov-2020,20200795267638018745
1228,ST. CLAIRE MEDICINE TRADING,Single Proprietorship,28-Feb-2014,Platinum,Active,10-Oct-2019,22-Oct-2020,202007952651802911309
1229,DANIELS HOTEL AND CATERING SERVICES,Single Proprietorship,27-Feb-2014,Platinum,Active,29-Oct-2019,29-Oct-2020,202006951741949236345
1230,888 SUNSTAR CONSTRUCTION AND SUPPLY,Single Proprietorship,11-Jun-2018,Platinum,Active,08-Oct-2019,08-Oct-2020,202002950411876024795
1231,ADVANCED COMPUTING SOLUTIONS INC.,Corporation,11-May-2018,Platinum,Active,09-Sep-2019,09-Sep-2020,202002100012456308460
1232,AUZ TRAVEL & TOURS,Single Proprietorship,11-May-2018,Platinum,Active,20-Dec-2019,20-Dec-2020,202005999982020050377
1233,HONG EQUIPMENT AND DEVELOPMENT CORPORATION,Corporation,22-Apr-2014,Platinum,Active,28-Nov-2019,28-Nov-2020,20200399937138725214
1234,ZENVI DISTRIBUTOR,Single Proprietorship,22-Apr-2014,Platinum,Active,07-Jan-2020,07-Jan-2021,20200299904938666103
1235,PEARL SHELL STATION,Single Proprietorship,15-Apr-2014,Platinum,Active,17-Dec-2019,17-Dec-2020,2020069979994669034
1236,TRACMAC MARKETING,Single Proprietorship,15-May-2018,Platinum,Active,19-Dec-2019,19-Dec-2020,202002996401727104161
1237,LIBERTY INSURANCE CORPORATION,Corporation,11-Apr-2014,Platinum,Active,03-Sep-2019,03-Sep-2020,20200899479132557567
1238,"BROTHER AB HOME BUILDERS,INC.",Corporation,17-May-2018,Platinum,Active,10-Jan-2020,10-Jan-2021,202002993752087941658
1239,TRANS-AURORA COMMERCIAL,Single Proprietorship,10-Apr-2014,Platinum,Active,23-Aug-2019,23-Aug-2020,202003993092088322059
1240,GAO JONES MARKETING,Single Proprietorship,09-Apr-2014,Platinum,Active,19-Nov-2019,21-Nov-2020,202006992421774637239
1241,JC ROSARIO CONSTRUCTION,Single Proprietorship,18-May-2018,Platinum,Active,25-Sep-2019,25-Sep-2020,202002991771541946944
1242,YUBROS CONSTRUCTION & DEVT. CORPORATION,Corporation,09-Apr-2014,Platinum,Active,28-Aug-2019,28-Aug-2020,20200299152875024216
1243,AGRIDENT TRADING,Single Proprietorship,21-May-2018,Platinum,Active,11-Sep-2019,11-Sep-2020,202002989961133072749
1244,JASMIG CONSTRUCTION CORPORATION,Corporation,08-Apr-2014,Platinum,Active,14-Oct-2019,20-Oct-2020,202002989881769761121
1245,SUDS PREMIER FRANCHISING CORP.,Corporation,22-May-2018,Platinum,Active,11-Oct-2019,11-Oct-2020,20200398572332779933
1246,SRT MARINE SYSTEM SOLUTIONS LIMITED,Foreign Company Organization,22-May-2018,Platinum,Active,30-Aug-2019,30-Aug-2020,20200298519622125167
1247,VIN-JEFF CONSTRUCTION,Single Proprietorship,23-May-2018,Platinum,Active,23-Sep-2019,23-Sep-2020,202007984661981783244
1248,"FIRST MASEM DRILLING, INC.",Corporation,25-May-2018,Platinum,Active,04-Dec-2019,04-Dec-2020,20200298016597699799
1249,E. M. HELI-LOGISTICS LTD.,Foreign Company Organization,25-Mar-2014,Platinum,Active,23-Oct-2019,23-Oct-2020,20200697823771103169
1250,INNO CART INT'L CORP.,Corporation,08-Aug-2017,Platinum,Active,19-Dec-2019,19-Dec-2020,20200697717559798273
1251,VERIKA GENERAL MERCHANDISE,Single Proprietorship,21-May-2014,Platinum,Active,20-Jan-2020,20-Jan-2021,2020021025671226578380
1252,KEPPEL PHILS. HOLDINGS INC.,Corporation,19-May-2014,Platinum,Active,23-Jul-2019,29-Aug-2020,202008102312768189318
1253,INTERWORLD ENTERPRISES,Single Proprietorship,19-May-2014,Platinum,Active,03-Oct-2019,03-Oct-2020,2020021022631336971162
1254,MAPFRE INSULAR INSURANCE CORPORATION,Corporation,17-Nov-2008,Platinum,Active,23-Dec-2019,23-Dec-2020,2020021018221393863619
1255,R. KING COMMERCIAL BUILDING,Single Proprietorship,13-May-2014,Platinum,Active,14-Oct-2019,14-Oct-2020,2020071017931616674061
1256,RECONES SHIPPING LINES,Single Proprietorship,02-May-2018,Platinum,Active,25-Sep-2019,25-Sep-2020,2020021016941578280895
1257,DURABUILT MOTORS INC.,Corporation,03-May-2018,Platinum,Active,06-Nov-2019,09-Nov-2020,2020071015162121835465
1258,JUANCHO'S EVENT & CATERING SERVICES CORPORATION,Corporation,11-May-2014,Platinum,Active,11-Nov-2019,11-Nov-2020,2020021014541725478193
1259,FOODYOT CATERING SERVICE,Single Proprietorship,11-May-2014,Platinum,Active,12-Sep-2019,20-Sep-2020,2020061014072084064660
1260,BUBBLES AND BLOSSOM GEN. MDSE.,Single Proprietorship,11-May-2014,Platinum,Active,12-Sep-2019,12-Sep-2020,202003101340181616009
1261,DIADEM'S FOOD AND CATERING SERVICES,Single Proprietorship,03-May-2018,Platinum,Active,28-Jan-2020,28-Jan-2021,2020021012731381801971
1262,BTL MEDICAL TECHNOLOGIES INC.,Corporation,07-May-2014,Platinum,Active,28-Aug-2019,08-Sep-2020,2020021011581285761559
1263,BENDECIR PHARMA CO.LTD,Partnership,07-May-2018,Platinum,Active,07-Jan-2020,07-Jan-2021,202006101006112829301
1264,H.E.M. CONSTRUCTION AND HARDWARE,Single Proprietorship,01-May-2014,Platinum,Active,02-Sep-2019,02-Sep-2020,2020071008211238476800
1265,ARPC SPORTS SHOP,Single Proprietorship,01-May-2014,Platinum,Active,14-Jan-2020,16-Jan-2021,2020021007931779339823
1266,FINE SQUARE INTERIOR BY DESIGN,Corporation,11-Jul-2012,Platinum,Active,15-Aug-2019,29-Sep-2020,2020031007391111233752
1267,RDV PHARMA ENTERPRISES,Single Proprietorship,28-Apr-2014,Platinum,Active,26-Dec-2019,26-Dec-2020,202002100623805479635
1268,A.J.A.E. SIGNAGE PRINTING SERVICES,Single Proprietorship,10-May-2018,Platinum,Active,27-Sep-2019,27-Sep-2020,202002100289382485959
1269,DOCTAMA MARKETING AND FURNITURE MAKING,Single Proprietorship,23-Apr-2014,Platinum,Active,23-Sep-2019,23-Sep-2020,2020071001261377909251
1270,MICAGAS INDUSTRIAL CORPORATION,Corporation,13-Jul-2009,Platinum,Active,28-Jan-2020,06-Feb-2021,202002100013643393200
1271,DAVAO EPISCOPAL MULTIPURPOSE COOPERATIVE (DEMC),Cooperative,23-Jun-2014,Platinum,Active,04-Sep-2019,06-Sep-2020,20200210576151421165
1272,EUROBRIDGE BUILDERS,Single Proprietorship,11-Apr-2018,Platinum,Active,26-Nov-2019,26-Nov-2020,2020071057101557362744
1273,CBC CONSTRUCTION & SUPPLY,Single Proprietorship,20-Jun-2014,Platinum,Active,23-Oct-2019,02-Nov-2020,2020081056971394364839
1274,AIRBOOKS CORPORATION,Corporation,20-Jun-2014,Platinum,Active,08-Oct-2019,08-Oct-2020,2020021056441887787606
1275,SPOILED SPORTS CONSTRUCTION & SUPPLY,Single Proprietorship,11-Apr-2018,Platinum,Active,06-Jan-2020,07-Jan-2021,202002105519945866782
1276,HAMBURG TRADING CORP.,Corporation,18-Jun-2014,Platinum,Active,22-Aug-2019,23-Aug-2020,202002105447214602444
1277,EUROVEK INC.,Corporation,16-Jun-2014,Platinum,Active,22-Aug-2019,22-Aug-2020,2020021052241641901075
1278,AROBOAN CONSTRUCTION AND SUPPLY,Single Proprietorship,16-Jun-2014,Platinum,Active,02-Oct-2019,02-Oct-2020,202008105166131853379
1279,AZTECO CORPORATION,Corporation,11-Apr-2018,Platinum,Active,13-Aug-2019,23-Aug-2020,202002105092809666750
1280,NEWS TRANSPORT AND ENTERPRISES,Single Proprietorship,13-Jun-2014,Platinum,Active,05-Dec-2019,05-Dec-2020,202002105044473716367
1281,BERN'Z GENERAL MERCHANDISE,Single Proprietorship,08-Jun-2014,Platinum,Active,08-Nov-2019,21-Nov-2020,2020051040921636403931
1282,ENHANCED MEDICAL & INDUSTRIAL ENTERPRISES,Single Proprietorship,03-Jun-2014,Platinum,Active,17-Dec-2019,20-Dec-2020,202006103779103843801
1283,MAGNETAR CONSTRUCTION DEVELOPMENT AND ENTERPRISES,Single Proprietorship,19-Apr-2018,Platinum,Active,16-Dec-2019,16-Dec-2020,2020031036481448032305
1284,GECON BUILDERS,Single Proprietorship,19-Apr-2018,Platinum,Active,03-Oct-2019,22-Oct-2020,202007103556739010237
1285,OOH-LALA PARADISE SPRING RESORT,Single Proprietorship,29-May-2014,Platinum,Active,28-Nov-2019,28-Nov-2020,2020021033152062748982
1286,"ULTRAPURE ANALYTICHEM, INC.",Corporation,20-Apr-2018,Platinum,Active,18-Nov-2019,18-Nov-2020,2020021032852094770980
1287,ELJ BUILDERS INC.,Corporation,27-May-2014,Platinum,Active,25-Oct-2019,25-Oct-2020,2020021031181079420100
1288,REY BUILDER'S DEPOT,Single Proprietorship,23-May-2014,Platinum,Active,09-Sep-2019,27-Oct-2020,2020031029091768914237
1289,G.U. AUDITOR CONSTRUCTION & SUPPLY,Single Proprietorship,24-Apr-2018,Platinum,Active,15-Oct-2019,15-Oct-2020,2020021028572027477124
1290,"GENCARS BATANGAS CITY, INC.",Corporation,24-Apr-2018,Platinum,Active,06-Sep-2019,06-Sep-2020,202008102835718936171
1291,A7A TRADING,Single Proprietorship,22-Jul-2014,Platinum,Active,16-Dec-2019,16-Jan-2021,2020081086401579407594
1292,PAOAY CONSTRUCTION SUPPLY,Single Proprietorship,21-Jul-2014,Platinum,Active,19-Nov-2019,19-Nov-2020,2020021084262022504834
1293,DPJC CONSTRUCTION SERVICES,Single Proprietorship,21-Mar-2018,Platinum,Active,17-Sep-2019,17-Sep-2020,2020051082181385414061
1294,TECHNO SHINE STONECARE AND RESTORATION EXPERT,Single Proprietorship,14-Jul-2014,Platinum,Active,06-Sep-2019,06-Sep-2020,2020061080101641339128
1295,REAL TRADE PRAHA A.S.,Foreign Company Organization,21-Mar-2018,Platinum,Active,02-Dec-2019,02-Dec-2020,2020021079461782648631
1296,ALCRO ELECTRONICS INC.,Corporation,10-Jul-2014,Platinum,Active,28-Aug-2019,28-Aug-2020,2020031076541618418443
1297,TRILEX BUILDERS AND CONSTRUCTION SUPPLY INC.,Corporation,10-Jul-2014,Platinum,Active,08-Nov-2019,28-Nov-2020,202006107646154093617
1298,HALL MARK ENTERPRISE,Single Proprietorship,09-Jul-2014,Platinum,Active,21-Oct-2019,21-Oct-2020,202002107629301248081
1299,"EPLDT, INC.",Corporation,26-Mar-2002,Platinum,Active,16-Sep-2019,26-Sep-2020,202002107480900538175
1300,ROCKPOINT DEV. CORP.,Corporation,07-Jul-2014,Platinum,Active,14-Oct-2019,14-Oct-2020,2020021072231107155990
1301,SAINT FLORIAN TRADING,Single Proprietorship,28-Mar-2018,Platinum,Active,17-Sep-2019,17-Sep-2020,202002107183610962241
1302,DIGITECH XPRESS SERVICES AND SALES,Single Proprietorship,04-Jul-2014,Platinum,Active,18-Dec-2019,18-Dec-2020,202002107081544817581
1303,BRIGADA HEALTHLINE CORPORATION,Corporation,03-Jul-2014,Platinum,Active,28-Aug-2019,28-Aug-2020,2020081070121976453512
1304,SOTERA PHARMA INCORPORATED,Corporation,03-Jul-2014,Platinum,Active,12-Nov-2019,22-Nov-2020,202002106933843120935
1305,RUOFD BUILDERS AND SUPPLIES,Single Proprietorship,03-Apr-2018,Platinum,Active,28-Aug-2019,06-Sep-2020,2020081066351450556027
1306,LAYMART MARKETING,Single Proprietorship,04-Apr-2018,Platinum,Active,25-Oct-2019,25-Oct-2020,2020021062321297973818
1307,DRAGONERS MARKETING,Single Proprietorship,26-Jun-2014,Platinum,Active,30-Aug-2019,30-Aug-2020,202005106203569830020
1308,CATARMAN BUILDERS CONSTRUCTION,Single Proprietorship,26-Jun-2014,Platinum,Active,20-Sep-2019,20-Sep-2020,2020021061931641895008
1309,ALESON SHIPPING LINES INC.,Corporation,24-Jun-2014,Platinum,Active,06-Sep-2019,06-Sep-2020,20200210600326266771
1310,JAXLITE TECHNOLOGY INC,Corporation,05-Apr-2018,Platinum,Active,24-Oct-2019,30-Oct-2020,2020021059671777637051
1311,"PROJECTPRO, INC.",Corporation,15-Aug-2014,Platinum,Active,02-Oct-2019,08-Oct-2020,20200211130840373050
1312,MFM ENTERPRISES,Single Proprietorship,14-Aug-2014,Platinum,Active,23-Aug-2019,25-Sep-2020,202002111183464062763
1313,FIXTRUCTURE CONSTRUCTION AND SUPPLY,Single Proprietorship,07-Mar-2018,Platinum,Active,31-Oct-2019,31-Oct-2020,202006110923152126601
1314,KODUS PEERS CONSTRUCTION CORPORATION,Corporation,07-Mar-2018,Platinum,Active,15-Nov-2019,15-Nov-2020,202003110877325265288
1315,ROCKRED CORPORATION,Corporation,12-Aug-2014,Platinum,Active,09-Sep-2019,20-Sep-2020,202008110838581289248
1316,FOCAL CREST BUILDERS,Single Proprietorship,11-Aug-2014,Platinum,Active,17-Jan-2020,17-Jan-2021,202002110720431301833
1317,MANDALAY TOURIST HOTEL INC. DOING BUSINESS UNDER THE NAMESAND STYLES OF TIARA ORIENTAL HOTEL AND GARDENIA TERRACEMOTEL,Corporation,11-Aug-2014,Platinum,Active,28-Aug-2019,28-Aug-2020,2020021106781426674148
1318,MONTEONE CONSTRUCTION CORPORATION,Corporation,08-Aug-2014,Platinum,Active,09-Dec-2019,09-Dec-2020,2020081104931182806136
1319,WE LINK MANPOWER SERVICES,Single Proprietorship,07-Aug-2014,Platinum,Active,17-Oct-2019,17-Oct-2020,202002110264391585282
1320,NUCOMSYS TELECOM INFORMATION TECHNOLOGIES,Single Proprietorship,13-Mar-2018,Platinum,Active,11-Oct-2019,11-Oct-2020,2020071098151405089950
