Name Of Awarded Company,Amount Awarded
SORSOGON AGRO-AQUATIC DEVELOPMENT COOPERATIVE,200244.0
SAFEWAY PHARMA,200219.35
Blessed St. John Pharmaceuticals and GEneral Merchandise,200100.0
JAYR AND JHO TRADING,200100.0
DJ CALTEX STATION,200000.0
SYBICO PETRON STATION,200000.0
Luy Consumer Goods Trading,200000.0
R2D2 TRADING,200000.0
HOSPICARE MEDICAL SUPPLIES CORP,200000.0
JASMIN PLACE AND CATERING SERVICES,200000.0
Maricel's Catering Services,200000.0
"EQUILIFE MEDICA EQUIPMENT, SUPPLIES & SERVICES, INC.",200000.0
Michel Lhuillier Financial Services,200000.0
ROSTAN GASOLINE SERVICE STATION,200000.0
Mariveles Women And Community Multi Purpose Cooperative (Mwcmpc),200000.0
Variance Trading Corporation,200000.0
Mariveles Women and Community Multi Purpose Cooperative,200000.0
Biosite Medical Instruments,200000.0
MC JEB TRADING,200000.0
HealthRush Enterprise,200000.0
King Jan Enterprises,200000.0
King Jan Enterprises,200000.0
Nyer Petron Station,200000.0
Yona Venice Eatery & Catering Services,200000.0
APT DRUGS TRADING,200000.0
Budget Transport Services,200000.0
Melanie A. Pana,200000.0
Roselyn R. Pasia,200000.0
CARGOFLEX HAULERS CORPORATION,200000.0
MLRC ENTERPRISES,200000.0
Ariel and Roda Store,200000.0
CABERN STORE,200000.0
Genruz Const. & Supplies,200000.0
AgreExplore,200000.0
L-Zay Medical Enterprise,199999.0
SALVAMED PHARMA DISTRIBUTION,199990.0
XIAN DAVIN ENTERPRISES,199950.0
HOSPI CARE MEDICAL TRADING,199950.0
RED'S CATERING,199920.0
MGC GENERAL ENTERPRISES,199920.0
"4J's Tech, Equipment, Gadgets and General Merchandise",199910.0
Jamm's Office and School Supplies,199900.0
AXN ENTERPRISES,199820.0
KINOVETT SCIENTIFIC SOLUTIONS CO.,199815.0
STY Batac Agro Industrial Trading,199800.0
P.T. CERNA CORPORATION,199800.0
Botica Sto. Rosario Drug and Medical Supplies,199780.0
PRINCE PHILIP AGRI TRADING,199750.0
GYR TRADING,199728.0
Astrophil Trading,199695.0
THAN-THAN HARDWARE & GENERAL MERCHANDISE,199662.4
HJT Hardware & Electrical Supplies,199625.0
PCGEMPC,199552.0
TECHNOSURE ELECTRONICS & ELECTRICAL SUPPLY & SERVICES,199550.0
WESTERN FORTUNE TRADING,199440.0
DUKHEA CONSTRUCTION,199296.56
Arik General Merchandising,199250.0
THAN-THAN HARDWARE & GENERAL MERCHANDISE,199163.0
3J Trading & Gen. Mdse.,199107.5
DUKHEA CONSTRUCTION,199093.13
RS Medstar Pharmacy,199000.0
"MADULAO'S TRADING, CATANAUAN, QUEZON",198906.0
"BEROVAN MARKETING, INC.",198900.0
Jousenn Trading Company,198850.0
Iloilo Izeem Comercial,198840.0
Loriele Pharmaceuticare,198838.0
AKTEEB General Merchandise,198800.0
RM Revive Medic Pharmaceutical,198765.0
DUKHEA CONSTRUCTION,198751.88
"Ikill Pests, Inc.",198750.0
Triple Star Marketing,198750.0
JREV Pharma Drug Distributor,198650.0
RAF OFFICE SUPPLIES AND EQUIPMENT TRADING,198612.0
Medical Test Systems Inc,198513.0
DINGLE GASOLINE STATION,198450.0
Oral Educational Distributor,198440.0
MAURA GESHA'S STORE,198332.0
RICH SPOON CATERING SERVICES,198240.0
"E-LIFE PHARMA, INC.",198200.0
Gemmaraine Enterprises,198160.0
JREV Pharma Drug Distributor,198120.0
Astrophil Trading,198110.0
RODICA PHARMACY,198000.0
J AGRO TRADERS CORPORATION,198000.0
JMina Catering Services and Gowns,198000.0
COSTSAVER'S SUPERMARKET INC,198000.0
Marinel Palay Trading,198000.0
Procurement of Various Medical Supplies with Purchase Request Number 07-00001-C,198000.0
ROBERTO B. BAÃ‘ES,197950.0
DHAN CZAR MARKETING,197800.0
Sophie's General Merchandise,197671.0
Jousenn Trading Company,197655.0
BEE BEE BAZAR,197625.0
MegaSDM Industrial Sales Co.LTD.,197600.0
M.B. Sanitation Supplies,197515.0
JABB VARIETY STORE,197492.0
TIGER OIL GAS STATION,197410.0
TIGER OIL GAS S TATION,197267.9
Tindahan Ni Amorfino,197218.7
TIGER OIL GAS STATION,197217.5
ZAMBOANGA MEDICAL SUPPLIES EQUIPMENT & GEN. MDSE,197120.0
zuellig pharma corp.,197120.0
"Berovan Marketing,Inc.",197084.0
HOSPI CARE MEDICAL TRADING,197025.0
Arik General Merchandising,197000.0
CISCO ENGINEERING INDUSTRIES,196935.08
QUEBY ENTERPRISES,196600.0
OGASSIR CORPORATION,196568.4
Xamax General Enterprise,196500.0
PS-DBM,196409.0
Kingstar Pharma,196154.0
GREENERGY VENTURES CORPORATION,196047.0
"COMMUNITY MEDIA NETWORK (COMNET), INC.",196015.0
"Panapino Holdings, Inc.",196000.0
GLENNIELLE'S FOOD HOUSE AND CATERING SERVICES,196000.0
Rebmann Incorporated,195995.0
KYLE WILLIAM ENTERPRISES,195628.0
"Puregold Price Club, Inc.",195350.0
"QUEBEC PHARMACEUTICALS, INC.",195350.0
MCJ Summit Enterprise,195248.0
Rescue Life Industrial Sales Co.,195057.0
Kolcare Refrigeration and Air Conditioning Company,195000.0
Kolcare Refrigeration and Air Conditioning Company,195000.0
M3C TRADING,195000.0
JELEEBEE SUPERMART,195000.0
Pink 24/7 Pharmacy Corp,195000.0
GENZEN PHARMACEUTICAL TRADING,195000.0
biosite medical instruments,195000.0
77CSV CORPORATION,194923.0
"Fil-Anaserve, Inc.",194640.0
"Fil-Anaserve, Inc.",194640.0
"Biomedica Healthcare, Inc.",194550.0
Amado R. Cosme Jr. Native Cuisine,194400.0
YANA Chemodities,194259.0
"Puregold Price Club,Inc-Legaspi, Capiz",194192.9
"LJ Mobile Catering Services, Ipil",194124.36
HDM TECHNOLOGIES INC.,194119.95
Cebu Business Materials Trading Company Inc.,194100.0
DINGLE GASOLINE STATION,194025.0
Jozeth Trading,194000.0
INEX STAGESYSTEMS CORP.,194000.0
McBoning Construction Engineering and Supplies,193896.0
BAYAMBANG LGU EMPLOYEES CONSUMERS COOPERATIVE,193800.0
Yokoisada Phils. Corp.,193750.0
APT Drug Trading,193600.0
BL Enterprises and Hardware,193578.0
RS Medstar Pharmacy,193400.0
VALUE CHAIN SOLUTIONS INC.,193290.0
EU Enterprises,193155.0
PADUA RICE RETAILER,193000.0
HANJENN ENTERPRISES,192990.0
APT DRUGS TRADING,192620.0
Brainen general Merchandise,192500.0
HJT Hardware & Electrical Supplies,192200.0
Rite-Tech Marketing,192000.0
Compadre Glass Supply & Hardware,192000.0
Reinsdale Enterprise,192000.0
JENJUSJEM GEN. MERCHANDISE,192000.0
PALANGUE AGRARIAN REFORM COOPERATIVE,191961.0
"TWO BROTHERS GROCERY, INC.",191500.0
LR Enterprises,191250.0
MACRIK PHILS. VENTURE INC.,191250.0
POSITIVE TRAVEL AND TOURS,191164.79
GALMOR HARDWARE AND CONSTRUCTION SUPPLIES,191031.0
APT Drugs Trading,190800.0
Dingle Gasoline Station,190775.0
Puregold Price CLub,190529.8
Xamax General Enterprises,190340.0
"MEDICAL TRENDS & TECHNOLOGIES (MEDT2EK), INC.",190000.0
STALL CONSTRUCTION SUPPLIES & SERVICES,190000.0
JOSEFA TOJE RICE RETAILING,190000.0
Drake Marketing and Equipment Corporation,190000.0
JYD ENTERPRISES,190000.0
KLAM TRADING,190000.0
TRICHE MEDICAL SUPPLY,190000.0
"MEDTEK MEDICAL TRENDS & TECHNOLOGIES, INC",190000.0
AJDS Marketing,190000.0
HAMILTON PHILIPPINES INC.,189990.0
Klick Lucky Marketing,189800.0
JC Admiral Trading,189384.0
F and N ENTERPRISES and GENERAL MERCHANDIZE,189285.72
MARIA ELENA'S CATERING SERVICES,189250.0
"Endure Medical, Inc.",189120.0
G.D.R. CATERING AND PARTY NEEDS,189000.0
BSU Garments,189000.0
N&N SERVICE CENTER,188990.0
VALDORA PHARMA TRADING,188975.0
Umblas Sari-Sari Store,188530.0
JUZLAI CATERING AND FOOD SERVICES,188450.0
LIFELINE DIAGNOSTIC SUPPLIES INC.,188400.0
LPO Enterprises,188304.65
Dingle Gasoline Station,188300.0
"MANDAUE FOAM INDUSTRIES, INC.",188289.2
EC Cantina Trading,188193.0
"Phil. Pharmawealth, Inc.",188161.2
MJCL CCTV Installation & Security Product,188000.0
Golden V Shell Station,187780.46
M. Palacios Variety Store,187730.0
National Food Authority,187500.0
Sophie's General Merchandise,187500.0
National Food Authority,187500.0
National Food Authority,187500.0
Dynasty Pharmaceuticals,187500.0
ALJERON MEDICAL ENTERPRISES,187500.0
DREI ENTERPRISES,187500.0
Microgenetix Inc,187500.0
CHRONOTECH MEDICAL SUPPLIES AND SERVICES,187500.0
HERLYN'S STORE,187200.0
RIGHT CHOISE MEDICAL PRODUCTS,187188.5
Cher Enterprises Incorporated,187000.0
LEEAN MEDICAL & SURGICAL SUPPLY,186776.0
G-MAR TRADING,186750.0
TeamDigital Advertising,186750.0
Garing's General Merchandise,186687.84
Biomedico Trading,186120.0
JAPHET UNLI-SALES TRADING CO.,185750.0
MARA AGRIPOULTRY MARKETING CORPORATION,185553.13
Metro Drug Inc,185425.9
NISSI RAPHA DRUG MART,185376.0
BAYAMBANG LGU EMPLOYEES CONSUMERS COOPERATIVE,185360.0
Joza Enterprises,185100.0
Pedro Aday,185000.0
MYLIN BOOL,185000.0
Danilo Bool,185000.0
Cynthia Bersoto,185000.0
Joseph Mendoza,185000.0
NEGROS LPY CORPORATION,185000.0
Medisafe Philippines Inc.,185000.0
A. CAMARILLO TRADING,185000.0
S.O.S. Minimart Grocery Products Distribution,185000.0
JN'J PHARMA & MEDICAL SUPPLIES - Tagbilaran City,184906.0
BEROVAN MARKETING INC.,184500.0
C3R AGRIVET SUPPLY,184310.0
Janalec Enterprises,184082.8
CREATIVEMIST.NET INC.,184000.0
558 PHARMACY & CONVENIENCE STORE,184000.0
Medtrends Distributors Corp.,184000.0
"St. John Lumber & Hardware, Inc.",183644.0
Raphamed Pharmacy,183600.0
KEC Electrical Construction Services,183484.98
HLYC Trading,183425.0
INA ENTERPRISE,183356.0
RPB Commercials,183000.0
PCGEMPC,182915.0
Oral Educational Distributor,182560.0
Sta. Ana Enterprises,182500.0
GREEN ENERGY TRADING,182400.0
RIVERSIDE FOOD SUPPLIES AND CATERING SERVICES,182400.0
KIM-KAT Enterprises,182270.0
Ederlina R. Panelo,182210.0
Ralav Corporation,182030.4
DKD Marketing,182000.0
KULIT'S DRUGSTORE,182000.0
BATAAN PENINSULA MEDICAL CENTER,181912.5
SUNRAY'S BUILDER AND CONSTRUCTION SUPPLIES,181785.0
S.V. ANG HARDWARE CORPORATION,181656.0
Health Options Enterprises,181500.0
EYCB TRADING,181050.0
Petermann General Merchandise,181000.0
F.C. Andres Drug Distributor,180950.0
"JAYLO SUNAYAN, JR.",180895.0
RICH RIVER COMMERCIAL,180876.8
Pacifica Agrivet Supplies Inc,180873.0
"Ace Electronic Technology, Inc.",180840.0
ELJ1 Medical Shop,180800.0
PROCUREMENT SERVICE - REGION VII DEPOT,180675.0
ACON STORE,180648.0
Acon Store,180648.0
Acon Store,180648.0
LEE ANN'S CATERING SERVICES,180544.0
Kingstar Pharma,180500.0
E. RAMOS TRADING,180140.0
BNRG CATERING,180075.0
BNRG Catering,180075.0
Pedro Restaurant,180036.37
Blu Enterprises,180000.0
REYNALDO A. MARIÃ‘O,180000.0
GEORGEINA'S TRADING,180000.0
HOTELINDA SUITES,180000.0
ASSIL ENTERPRISES,180000.0
Emergence Corporation,180000.0
YOURMED MARKETING,180000.0
Jaydee Care Marketing,180000.0
ASSIL ENTERPRISES,180000.0
ARLENE PACLIBAR,180000.0
"HBI DIAGNOSTIKA, INC.",180000.0
Sy Medical Trading Corporation,180000.0
Eliasaph Diagnostic Solutions Inc.,180000.0
GENTLE MDV ENTERPRISES,180000.0
(FMEI)- Fernando Medical Enterprises Inc.,180000.0
"SCI WAREN, INC.",180000.0
AVN Elevator and Escalator Installation Services,180000.0
Jenie Rice Trading,180000.0
Janalec Enterprises,180000.0
MRL CYBERTEC CORP.,180000.0
JANFRANZ STORE,180000.0
"SCI WAREN, INC.",180000.0
"SCI WAREN, INC.",180000.0
QMEDS ENTERPRISE,180000.0
Cabern Store,180000.0
"NEWTON INTEGRATED SOLUTIONS, INC.",180000.0
Rigel Laser Toner Marketing,180000.0
SAINT MARK CONSTRUCTION SUPPLY,180000.0
GOLDEN HORSE FURNITURE,180000.0
"MEDICAL TEST SYSTEMS, INC.",180000.0
MELCA'S CATERING SERVICES,180000.0
JEUS CANTEEN AND CATERING SERVICES,180000.0
HBC ENTERPRISES,179990.0
Bodega Glassware,179985.0
JREV PHARMA DRUG DISTRIBUTOR,179900.0
XIANEX MARKETING,179700.0
Sukiko Grocer,179587.35
Berovan Marketing Inc,179550.0
SQJR TRADING,179499.6
Panamed Phils. Inc.,179430.0
KLAM TRADING,179250.0
Salve's Dry Goods Trading,179040.0
VALDORA PHARMA TRADING,179000.0
MMJS PHARMACY AND MEDICAL SUPPLIES,178970.0
Wedding East Catering Services,178500.0
JREV Pharma Drug Distributor,178374.0
XIAN DAVIN ENTERPRISES,178291.0
K101 PHARMA,178050.0
KFM General Merchandise,178000.0
Shan Pharmaceutical Dealer & Drug Store,178000.0
Scorvir Trading,178000.0
JJKHALID DRUG DISTRIBUTOR,177890.0
JOEL CALEDA,177600.0
Genruz Construction & Supplies,177600.0
"Janissa Healthcare Philippines, Inc.",177250.0
Metro Drug Inc,177240.0
Apayao Bazaar,177000.0
JONECO TECH. MARKETING CORP.,177000.0
BAYAMBANG LGU EMPLOYEES CONSUMERS COOPERATIVE,176940.0
"BEROVAN MARKETING, INC.",176185.0
F.P. Perez Minimart,176172.0
International Sanitization and Protection Supplier (Philippine Vision Group) Inc,176000.0
Daville Pharmaceutical Company,176000.0
Biala Poultry Farm,175980.0
EZMEDS PHARMA CO.,175958.0
ADVENTURE TECHNOLOGY OUTFITTERS,175800.0
Garie and Josie Meat Shop,175675.0
PHIL PAK IMPORT EXPORT & TRADING CORP,175500.0
Gemmaraine Enterprises,175420.0
Winmarie General Merchandise,175310.0
G. Ingles General Merchandise,175250.0
G.Ingles General Merchandise,175250.0
MILAWIN AUTO GLASS & ALUMINUM SUPPLY,175062.56
COLORITE MARKETING CORP.,175014.0
Berovan Marketing Inc.,175000.0
Libertad Consumers Corporation,175000.0
"Medicotek, Inc.",175000.0
Orchids Bookstore,175000.0
HealthRush Enterprise,175000.0
BIOSITE MEDICAL INSTRUMENTS,175000.0
"Berovan Marketing, Inc.",175000.0
NEW ZMJ TRADING,174940.0
LIFELINE DIAGNOSTIC SUPPLIES INC,174900.0
LIFELINE DIAGNOSTIC SUPPLIES INC,174900.0
LIRAG AGRARIAN REFORM FARMERS BENEFICIARIES COOPERATIVE,174788.0
EIMMAR'S DRUG CENTER,174600.0
RC LIM MARKETING,174600.0
LAMANOSA STORE,174500.0
VARIANCE TRADING CORPORATION,174500.0
Deyu Pharmaceutical,174500.0
Carasco's Store,174404.0
Carasco's Store,174404.0
R.E PHARMACEUTICALS,174400.0
Businessworld Publishing Corporation,174384.0
Stratoslev Co.,174000.0
Pinaksoy Tailoring,174000.0
Micel Corporation,173864.5
CARASCO STORE,173760.0
PANALAY TAILORING,173750.0
"OLTEN INSTRUMENTS, PHILS.CORP.",173600.0
Cymmer Sari-Sari Store and Food Supply,173550.0
Mamawag Constructtion,173228.0
SAFETY MEDICAL TRAINING,173175.0
Cebu Glass Supply,173100.0
GEORGEINA'S TRADING,172950.0
4 MARIA'S GENERAL MERCHANDISE,172900.0
Bert's Restaurant,172900.0
Procurement Service,172891.98
Queby Enterprises,172800.0
WI-AL Construction Builders,172612.8
RM Medical Supply and Equipment,172500.0
P.T. CERNA CORP.,172500.0
Everyday Enterprise,172500.0
MED-LINES PHARMACEUTICAL PRODUCTS,172500.0
BOHOL QUALITY CORPORATION - Tagbilaran City,172340.0
RAZEL & RUSSEL VARIETY STORE/RAMIL HERNANDEZ,172200.0
"Health Line Medical Distributions, Inc.",172046.42
PROCUREMENT SERVICE - LEGAZPI CITY,171936.0
Bert's Restaurant,171912.0
"BIOSITE MEDICAL INSTRUMENTS, INC.",171500.0
Rescue Life Industrial Sales Co.,171500.0
Acosta Electrical and Plumbing Supplies,171439.0
LR ENTERPRISES,171335.0
Savers Electronic World,171251.08
BAYAMBANG LGU EMPLOYEES CONSUMERS COOPERATIVE,171030.0
Zuellig Pharma Corporation,171000.0
"FERJAN HEALTHLINK PHILIPPINES, INC.",171000.0
A. CAMARILLO TRADING,170800.0
CRIS CABARUBBIAS,170740.5
TUMANAN CONSTRUCTION SUPPLY,170530.0
STA. ANA HEALTHCARE PLUS CORPORATION,170500.0
RJC Rice & Corn Trading,170500.0
MVM Rescue Supplies,170200.0
NOE MED TRAIDING,170050.0
Golden Egg Builder,170000.0
Bataan Manufacturing Company Inc,170000.0
METRO GLOBE TRADING,170000.0
VMED MEDICAL CO.,170000.0
GERMZERO ADVANCE CLEANING SOLUTIONS,170000.0
Jhelvin's Catering,169995.0
RTH GENERAL MERCHANDISE,169980.96
Arucan's Eatery,169618.37
CSI WAREHOUSE CLUB INC.,169435.0
JEMRICH GENERAL MERCHANDISE,169403.0
"I.E. Medica, Inc.",169400.0
Baguio's Finest Security Agency,169300.0
Gracian General Merchant,169100.0
MN PARENTS SLP ASSOCIATION,169092.0
Dexy Claire Gen. Merchandise,168900.0
LPO Enterprises,168750.0
Emergence Corporation,168750.0
Steritex Medical System,168625.0
Boos Nik Enterprise,168500.0
BOSS NIK ENTERPRISES,168500.0
"Nikki's Multi-Concepts & Construction Services,Inc.",168150.0
Jen Bulls Catering Services,168096.0
PROCUREMENT SERVICE,168050.0
SALLY-ESTER STORE,168000.0
Sedsan Commercial,168000.0
Sedsan Commercial,168000.0
Centro Supersales INC.,168000.0
Sandy Malgapo Ferrer/Greenland Leisure Suites,168000.0
Farmacia Carmina,168000.0
Alyhar Marketing,168000.0
A & A TRADING AND SERVICES,168000.0
CALSUM STORE,167900.0
ZUELLIG PHARMA CORP.,167694.0
VICKY'S GROCERY,167666.24
FRAMIE WHITEHEAD,167582.7
"IDS Medical Systems Phils., Inc.",167500.0
ZY TRADING,167475.0
LITTLE MOM CATERING SERVICES,167400.0
Rescue Life Industrial Sales Company,167030.0
BOHOL QUALITY CORPORATION,167000.0
Ruga Rice Retailer,166700.0
"ZPH Digital Technologies, OPC",166639.34
LICAY GENERAL MERCHANDISE,166604.25
EXPO HOME DEPOT,166560.0
R-MINI MART & GENERAL MERCHANDISE,166000.0
JONECO TECH MARKETING CORP.,165980.0
Diamed Enterprise,165962.5
F.E.G. Gen. Merchandise,165710.4
SAM-SAM STORE,165600.0
NOVUS AVENIR PHARMACEUTICALS,165135.45
SONDY ELECTRONIC AND ELECTRICAL SOLUTION,165032.0
Aequus Enterprises,165000.0
GCM PHARMACEUTICAL DEALER,165000.0
DBRK. STORE,165000.0
JKP2 Safety and Security Products,165000.0
Davao Unified Corp,165000.0
MEG Enterprise,165000.0
Davao Unified Corp,165000.0
BILTMORE TRAVEL AND TOURS CORPORATION,165000.0
MICAELA'S CATERING SERVICES,165000.0
"Krypton Int'l. Resources Sales & Services, Inc.",165000.0
QA Turrecha Physical Theraphy & Medical Supplies,165000.0
DESULLAN STORE,164970.0
DREAM TEAM VENTURES,164970.0
"General Electrics Philippines, Inc.",164656.27
MVM Rescue Supplies,164525.0
BAYAMBANG LGU EMPLOYEES CONSUMERS COOPERATIVE,164520.0
Choz-A-Medz,164491.0
BEROVAN MARKETING INC.,164200.0
Twis Catering Services,163875.0
Lateo Home Center & General Merchandise,163791.3
JF Llagas Enterprises,163791.0
Procurement Service - DBM,163664.0
"LTS RETAIL SPECIALIST, INC.",163500.0
BAYAMBANG LGU EMPLOYEES CONSUMERS COOPERATIVE,163450.0
Arm Art Garment,163250.0
La Trinidad Electrical Supply & General Merchandise,163000.0
JONAS ENTERPRISES,163000.0
"LGR ATHLETIC WEARS, INC",162960.0
Multiline General Merchandise,162600.0
Talico Industrial & Construction Supply,162560.0
BEN-SIR ADVERTISING & PRINTING SUPPLIES,162500.0
STA. ANA ENTERPRISES,162500.0
STA. ANA ENTERPRISES,162500.0
Grick Enterprises & Engineering Services,162415.0
Jhelvin's Catering,162405.0
nonima pharma trading,162300.0
S and S Food Haus,162158.0
VITA J 88 Pharma House,162000.0
ANISRA MARKETING,161850.0
Neala Enterprises,161850.0
12 Good Tribes Enterprises,161850.0
DBM-PROCUREMENT SERVICES,161607.5
EVERJUNE FRUITS & VEGETABLES SUPPLIER & RETAILER,161350.0
KINOVETT SCIENTIFIC SOLUTIONS CO.,161328.0
KINOVETT SCIENTIFIC SOLUTIONS CO.,161328.0
Carasco Store,161310.0
Prime Link Pharmaceutical,161235.0
N.S. YAMSUAN MEDICAL AND DIAGNOSTIC SUPPLIES,161000.0
BUENA CASA HOSTERIA INC,161000.0
Dayna Enterprises,160895.0
Mypercom Advertising,160800.0
J ARBEY ENTERPRISES,160800.0
Jhelvin's Catering,160541.0
Jhelvin's Catering,160541.0
"EMCOR, INC.",160500.0
ZOOM ENTERPRISES,160380.0
Jhelvin's Catering,160305.0
Jhelvin's Catering,160305.0
Jhelvin's Catering,160305.0
Jhelvin's Catering,160305.0
Jhelvin's Catering,160305.0
MAYTWENTYFIRST TRADING,160186.0
Siker Trading,160135.72
BIKOL STORE,160039.5
D&C DRUGSTORE AND GENERAL MERCHANDISE,160000.0
DV Square Concept and Ventures Corp,160000.0
JREV Pharma Drug DIstributor,160000.0
Allied Hospital Supply International Corporation,160000.0
APT DRUGS TRADING,160000.0
MEDICOTEK INC,160000.0
"Super MLD Trading, Leasing & Services, Inc.",160000.0
IDS Medical Systems Phils. Inc.,160000.0
Tom'ele-KT Power Systems Inc,160000.0
FERNANDO MEDICAL ENTERPRISES INC.,160000.0
tlc health and wellness center,160000.0
RAN Construction Supply,160000.0
TAMBO RICE AND CORN MILL,160000.0
RMG Hospital Supply Inc.,160000.0
Macor Merchandising and Services,159985.0
MICEL CORPORATION,159900.0
RIA RUBY PENSION HOUSE & FOOD SERVICES,159880.0
JUS & KAYE GENERAL MERCHANDISE,159870.0
MTLJ GENERAL MERCHANDISE,159800.0
D' ANCHOR ENTERPRISES,159775.0
ABCM ENTERPRISES,159600.0
RETA DRUG,159462.0
KINOVETT SCIENTIFIC SOLUTIONS CO.,159456.0
MTLJ GENERAL MERCHANDISE,159440.0
Lafayette Pharmaceuticals,159428.58
BLUE DRAGON PHARMACEUTICAL TRADING,159070.0
Olten Instruments Phils. Corporation,159000.0
PHARMACEUTICA FILIPINA DE VISAYAS,159000.0
GOLD MEDLINES DRUG DISTRIBUTION,158984.0
DAILY DOSE PHARMACY,158900.0
MI TIENDA TRADING,158702.0
BEROVAN MARKETING INC.,158695.0
Rene S. Quingco,158600.0
BEROVAN MARKETING INC,158550.0
167 MERCHANDISING,158500.0
VALLERY ENTERPRISES,158500.0
MRL CYbertech Corporation,158350.0
BEROVAN MARKETING INC.,158250.0
PILMARC FOOD SERVICES,158032.0
BAYAMBANG LGU EMPLOYEES CONSUMERS COOPERATIVE,158020.0
VARIOUS,157834.0
TUMANAN CONSTRUCTION SUPPLY,157808.0
Berovan Marketing,157677.5
J.M. Lacorte Construction,157510.0
ANISRA MARKETING,157500.0
Marites Catering Servuces,157500.0
Kyross Drug and Marketing Co.,157500.0
RICHELLE STICKER SIGN,157395.0
BAYAMBANG LGU EMPLOYEES CONSUMER COOPERATIVE,157090.0
BAYAMBANG LGU EMPLOYEES CONSUMERS COOPERATIVE,157090.0
Bethel's Karan-an and Catering Services,157000.0
"Rock Diwata Builders, Inc",156903.0
Gracian General Merchant,156900.0
Nikki's Multi Concepts & Construction Services Inc.,156608.0
D' ANCHOR ENTERPRISES,156537.0
Bagels Enterprises,156415.0
Jhelvin's Catering,156405.0
ZDZ Office and School Supplies Trading,156400.0
CABRAL BICOLANDIA SUPERMARKET,156187.25
GCMED PHARMACEUTICAL DISTRIBUTOR,156121.2
EEA ENTERPRISE,156000.0
"MEDICAL TEST SYSTEMS, INC.",156000.0
SUNSHINE RICE TRADER,156000.0
JCA Medical Supplies,156000.0
"SILICON VALLEY COMPUTER GROUP PHILS., INC.",156000.0
HADJAH Agri-Vet Trading and General Merchandise,156000.0
DM Car Rental Services,156000.0
PS-DBM,155956.0
ATSKI GEMS AND FASHION TRENDS,155595.0
Jamm's Office and School Supplies,155575.0
A. CAMARILLO TRADING,155565.0
BF Merren Pharmaceuticals,155500.0
Villacastin Catering Services,155500.0
BAYAMBANG LGU EMPLOYEES CONSUMERS COOPERATIVE,155220.0
DBM Procurement Service,155132.0
HADJAH Agri-Vet Trading and General Merchandise,155100.0
I.O.S MARKETING CORPORATION,155000.0
Sophie's General Merchandise,154850.0
Siltos Mart & General Merchandise,154500.0
AVE DRUG,154500.0
77CSV CORPORATION,154400.0
Yakap at Halik Multi-Purpose Coop. Quezon II,154329.5
"New Generation Food Products Tarlac, Inc.",154285.6
NUMERO 6 GENERAL MERCHANDISING,154261.0
