,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
940,BALUT WINWORK AND SERVICES,Single Proprietorship,07-Oct-2015,Platinum,Active,24-Feb-2020,24-Feb-2021,2015101506011800900061
941,ETTS CORNERSTONE CONSTRUCTION SERVICES,Single Proprietorship,11-Dec-2017,Platinum,Active,24-Feb-2020,24-Feb-2021,2017121241361609121138
942,TRIPLE J TRADING & GENERAL MERCHANDISE,Single Proprietorship,26-Nov-2018,Platinum,Active,24-Feb-2020,24-Feb-2021,201811658031679028757
943,GREATCON CORPORATION,Corporation,14-Feb-2020,Platinum,Active,26-Feb-2020,26-Feb-2021,202002210706929811688
944,EDT CONSTRUCTION AND HARDWARE,Single Proprietorship,26-Jan-2017,Platinum,Active,26-Feb-2020,26-Feb-2021,2017011836581499310815
945,"CENTRO SUPERSALES, INCORPORATED",Corporation,14-Mar-2007,Platinum,Active,24-Feb-2020,20-Mar-2021,20070313141357338204
946,ZLC CONSTRUCTION AND SUPPLY,Single Proprietorship,02-Dec-2016,Platinum,Active,26-Feb-2020,26-Feb-2021,201612191048377323183
947,KC INDUSTRIAL CORPORATION,Corporation,11-Oct-2004,Platinum,Active,27-Feb-2020,27-Feb-2021,200410373061089448778
948,BPDG CONSTRUCTION CORPORATION,Corporation,13-Feb-2018,Platinum,Active,24-Feb-2020,26-Feb-2021,2018021153911919655525
949,LPC ENTERPRISES,Single Proprietorship,04-Jul-2018,Platinum,Active,26-Feb-2020,07-Mar-2021,201807912452056830065
950,ALPHA QUALITY EXPRESS INC.,Corporation,21-Jan-2011,Platinum,Active,27-Feb-2020,15-Apr-2021,20110137867695096200
951,CABUYAO MARKET VENDORS MULTI-PURPOSE COOPERATIVE,Cooperative,15-Nov-2016,Platinum,Active,24-Feb-2020,24-Feb-2021,2016111929021808474772
952,RS SQUARE VARIABLES INC,Corporation,17-Apr-2018,Platinum,Active,28-Feb-2020,28-Feb-2021,2018041039692096512208
953,D.L.V TRADING,Single Proprietorship,30-Apr-2012,Platinum,Active,24-Feb-2020,27-Feb-2021,201204523181431502557
954,"TOYOTA BATANGAS CITY, INC.",Corporation,16-Dec-2004,Platinum,Active,19-Feb-2020,19-Feb-2021,20041259201055340746
955,KC CONSTRUCTION FIRM,Single Proprietorship,03-Jan-2013,Platinum,Active,24-Feb-2020,24-Feb-2021,201301637461606363338
956,"STATE FOREIGN TRADE ENTERPRISE ""SPETSTECHNOEXPORT""",Foreign Company Organization,17-Jun-2017,Platinum,Active,24-Feb-2020,24-Feb-2021,2017061563251101074131
957,VEKK BUILDERS AND ENTERPRISES,Single Proprietorship,23-Sep-2019,Platinum,Active,26-Feb-2020,26-Feb-2021,201909199711475546691
958,LAVA MARKETING & CONSTRUCTION SUPPLY,Single Proprietorship,08-Jan-2009,Platinum,Active,28-Feb-2020,18-Apr-2021,200901240151718796055
959,NEW LINE TRADING,Single Proprietorship,31-Mar-2005,Platinum,Active,24-Feb-2020,06-Mar-2021,20050369871202361635
960,"PHILKOEI INTERNATIONAL, INC.",Corporation,05-Apr-2004,Platinum,Active,26-Feb-2020,26-Feb-2021,200404199241892693044
961,REGENCE ENTERPRISES,Single Proprietorship,02-Jun-2009,Platinum,Active,26-Feb-2020,26-Feb-2021,20090626932296963511
962,SEAWALK TRADING CORPORATION - CEBU,Corporation,14-May-2009,Platinum,Active,28-Feb-2020,28-Feb-2021,20090526546198226312
963,HOPE INTERIOR & SPACE PLANNING CO.,Partnership,15-Jan-2010,Platinum,Active,27-Feb-2020,27-Feb-2021,201001304001896246546
964,"ERLN PHARMA ENT. - SAN FERNANDO, PAMPANGA",Single Proprietorship,03-Feb-2014,Platinum,Active,26-Feb-2020,26-Feb-2021,20140292609944370508
965,ELIASAPH DIAGNOSTICS SOLUTIONS INC.,Corporation,24-Jan-2012,Platinum,Active,27-Feb-2020,04-Mar-2021,201201474181175408337
966,A.P. TAGARINO ENGINEERING AND CONSTRUCTION SERVICES,Single Proprietorship,16-Jul-2004,Platinum,Active,26-Feb-2020,26-Feb-2021,20040745031733553384
967,ULTIMATE B CONSTRUCTION SUPPLY INC,Corporation,06-Feb-2020,Platinum,Active,27-Feb-2020,27-Feb-2021,202002209791521298389
968,APSTAR TRADER & PRINTER,Single Proprietorship,05-Apr-2004,Platinum,Active,26-Feb-2020,26-Feb-2021,20040419914424252309
969,DMGR BUILDERS,Single Proprietorship,18-Jan-2013,Platinum,Active,24-Feb-2020,04-Mar-2021,2013016436037620568
970,"MVMA INT'L RESOURCES, INC.",Corporation,20-Oct-2008,Platinum,Active,24-Feb-2020,24-Feb-2021,200810229641035351105
971,CARL JOSH BUILDERS,Single Proprietorship,23-Feb-2009,Platinum,Active,27-Feb-2020,01-Mar-2021,20090224958417911264
972,PORS PHARMA TRADING,Single Proprietorship,15-Jun-2017,Platinum,Active,24-Feb-2020,24-Feb-2021,201706156679509196296
973,"WAZEECHA TERMINAL MANAGEMENT, INCORPORATED",Corporation,29-Jul-2015,Platinum,Active,09-Mar-2020,09-Mar-2021,201507143604360271509
974,R.B. OMBAO CONSTRUCTION,Single Proprietorship,12-Apr-2005,Platinum,Active,26-Feb-2020,26-Feb-2021,2005047088430950169
975,I.D.S TRADING & AUTOPARTS SUPPLY,Single Proprietorship,07-Sep-2007,Platinum,Active,24-Feb-2020,24-Feb-2021,20070916311127088614
976,LEDOUX COMPANY INC.,Corporation,07-Sep-2011,Platinum,Active,24-Feb-2020,24-Feb-2021,201109437871513439648
977,RX TRADE,Single Proprietorship,16-Oct-2006,Platinum,Active,26-Feb-2020,26-Feb-2021,20061011416765799331
978,"A.D. GONZALES JR. CONSTRUCTION AND TRADING CO., INC.",Corporation,07-Jun-2007,Platinum,Active,24-Feb-2020,26-Feb-2021,20070620640719051619
979,REMLAD CONSTRUCTION SERVICES,Single Proprietorship,17-Feb-2020,Platinum,Active,03-Mar-2020,03-Mar-2021,2020022109651085580925
980,GRB ENTERPRISES INC.,Corporation,04-Aug-2015,Platinum,Active,14-Mar-2020,14-Mar-2021,2015081441681919421800
981,OBELUS BUILDERS & BUILDING SUPPLIES INC.,Corporation,14-Jan-2020,Platinum,Active,26-Feb-2020,26-Feb-2021,20200127911919603447
982,SOUTHSIDE AGRI-PRODUCTS TRADING,Single Proprietorship,07-Feb-2020,Platinum,Active,27-Feb-2020,27-Feb-2021,202002209924888265457
983,CHAMPION BUILDERS AND SUPPLY,Single Proprietorship,03-Jun-2009,Platinum,Active,21-Feb-2020,24-Mar-2021,200906269441194209460
984,SOLARICE TRADING,Single Proprietorship,28-Jun-2018,Platinum,Active,05-Mar-2020,05-Mar-2021,201806923112013977915
985,JR. & 3RD CONSTRUCTION AND TRADING,Single Proprietorship,25-Nov-2015,Platinum,Active,09-Mar-2020,12-Mar-2021,2015111550681433712253
986,YDN TRADING,Single Proprietorship,22-Nov-2006,Platinum,Active,05-Mar-2020,05-Mar-2021,20061111773913801602
987,MEDETHIX INC.,Corporation,16-Mar-2015,Platinum,Active,27-Feb-2020,19-Mar-2021,201503130000238860894
988,MEDTRONIX MEDICAL SUPPLIES & EQUIPMENTS,Single Proprietorship,08-Jan-2007,Platinum,Active,29-Feb-2020,13-Mar-2021,200701121271701257720
989,RYANT'S RICE & FEEDS SUPPLY,Single Proprietorship,21-Jan-2008,Platinum,Active,03-Mar-2020,16-Apr-2021,200801183021789760866
990,SANT' YAGO ENTERPRISES,Single Proprietorship,18-Apr-2012,Platinum,Active,26-Feb-2020,06-Mar-2021,20120451883940861366
991,EBLUE HOLDINGS & TRADING CORPORATION,Corporation,31-Mar-2014,Platinum,Active,27-Feb-2020,27-Feb-2021,201403982341632565811
992,FAMOUS ELECTRICAL & CONSTRUCTION SUPPLY,Single Proprietorship,05-Mar-2005,Platinum,Active,26-Feb-2020,26-Feb-2021,200503155541925140496
993,J-TRAM INTEGRATED AND MARKETING CORP.,Corporation,15-Oct-2014,Platinum,Active,27-Feb-2020,08-Mar-2021,2014101171371469150936
994,LVA TRADING & CONSTRUCTION,Single Proprietorship,29-Apr-2004,Platinum,Active,29-Feb-2020,01-Mar-2021,200404388057513552
995,BRAVE CONSTRUCTION SUPPLIES TRADING,Single Proprietorship,18-Mar-2019,Platinum,Active,28-Feb-2020,28-Feb-2021,201903500092046113390
996,SOLIDCORE CONSTRUCTION,Single Proprietorship,21-Jun-2016,Platinum,Active,27-Feb-2020,13-Mar-2021,2016061745311211770116
997,AFFOMEDZ INC.,Corporation,13-Feb-2020,Platinum,Active,27-Feb-2020,27-Feb-2021,2020022106481815208245
998,MYRNA CATERING SERVICES,Single Proprietorship,15-Feb-2019,Platinum,Active,26-Feb-2020,26-Feb-2021,20190254819547337560
999,RS AGRO-INDUSTRIAL CORPORATION,Corporation,04-Feb-2008,Platinum,Active,26-Feb-2020,19-Apr-2021,20080218578801997139
1000,AMKING RICE TRADING,Single Proprietorship,23-Jul-2019,Platinum,Active,27-Feb-2020,27-Feb-2021,201907313591455167411
1001,GERVY'S TRADING & GENERAL MERCHANDISE,Single Proprietorship,15-Sep-2006,Platinum,Active,26-Feb-2020,13-Mar-2021,200609111491264612208
1002,JPYU AUTO SUPPLIES AND GENERAL MERCHANDISE,Single Proprietorship,04-Aug-2016,Platinum,Active,20-Feb-2020,20-Feb-2021,2016081801381959940797
1003,BICOL NEWS STAR,Single Proprietorship,10-Dec-2014,Platinum,Active,26-Feb-2020,26-Feb-2021,201412122330386082348
1004,ESSA BUILDERS,Single Proprietorship,28-Apr-2010,Platinum,Active,27-Feb-2020,12-Mar-2021,2010043344641847762
1005,D&G PHARMA,Single Proprietorship,27-May-2015,Platinum,Active,26-Feb-2020,26-Feb-2021,2015051369561379579068
1006,LYNX INFORMATION SYSTEMS INC,Foreign Company Organization,28-Oct-2019,Platinum,Active,26-Feb-2020,26-Feb-2021,20191013002634882605
1007,ESCON ENTERPRISES,Single Proprietorship,12-Jun-2007,Platinum,Active,26-Feb-2020,26-Feb-2021,200706142001722407314
1008,CRMMD TRADING AND CONSTRUCTION,Single Proprietorship,14-Sep-2015,Platinum,Active,03-Mar-2020,03-Mar-2021,2015091482691722763871
1009,NARCISO BARRO ENTERPRISE,Single Proprietorship,01-Jun-2018,Platinum,Active,03-Mar-2020,03-Mar-2021,201806965911372508780
1010,"KONNEKSYON, INC.",Corporation,12-Aug-2011,Platinum,Active,26-Feb-2020,26-Feb-2021,20110843203248178784
1011,K2M2 ENTERPRISES,Single Proprietorship,28-Jan-2016,Platinum,Active,27-Feb-2020,27-Feb-2021,201601160124942031160
1012,IDESCON INC.,Corporation,04-Mar-2013,Platinum,Active,27-Feb-2020,27-Feb-2021,201303672681368082154
1013,R2AG ENTERPRISES AND GENERAL SERVICES CO.,Partnership,03-Feb-2020,Platinum,Active,26-Feb-2020,26-Feb-2021,2020022094071789438847
1014,MICHEALE'S BOUTIQUE,Single Proprietorship,23-Nov-2006,Platinum,Active,27-Feb-2020,27-Feb-2021,200611118041869378069
1015,88 PRESTIGE BRANDS INC.,Corporation,06-Sep-2017,Platinum,Active,09-Mar-2020,09-Mar-2021,201709661801083284878
1016,DYNAPHARM INTERNATIONAL PHILS. INC.,Corporation,30-Mar-2012,Platinum,Active,03-Mar-2020,03-Mar-2021,201203512501673664117
1017,SAINT HOMOBONUS PHARMA HEALTH ENTERPRISES,Single Proprietorship,05-Oct-2015,Platinum,Active,02-Mar-2020,11-Mar-2021,201510150393198574235
1018,MAVIS INC.,Corporation,06-Feb-2020,Platinum,Active,28-Feb-2020,28-Feb-2021,202002209910488392283
1019,KARL ENTERPRISES,Single Proprietorship,20-Dec-2017,Platinum,Active,27-Feb-2020,27-Feb-2021,201712122855665292509
1020,IIAJ FUEL STATION AND DELIVERY,Single Proprietorship,10-Jan-2017,Platinum,Active,24-Feb-2020,24-Feb-2021,201701186381197849849
1021,MELCHIZEDEK GENERAL MERCHANDISE,Single Proprietorship,21-Jul-2015,Platinum,Active,20-Feb-2020,20-Feb-2021,2015071425871254730702
1022,P.T. CERNA CORPORATION,Corporation,15-Oct-2002,Platinum,Active,26-Feb-2020,26-Feb-2021,200210247101617651168
1023,RMJA TRADING & GENERAL MERCHANDISE,Single Proprietorship,25-Jul-2011,Platinum,Active,26-Feb-2020,26-Feb-2021,20110742691525121408
1024,MTRI ENTERPRISES,Single Proprietorship,20-Jan-2010,Platinum,Active,26-Feb-2020,26-Feb-2021,201001304971364912777
1025,SKYLER CONSTRUCTION,Single Proprietorship,18-Feb-2020,Platinum,Active,03-Mar-2020,03-Mar-2021,202002211091609747349
1026,NEW ONGTO EXPRESSMART INC.,Corporation,11-Feb-2019,Platinum,Active,26-Feb-2020,26-Feb-2021,20190255950701063628
1027,"FIRST METROWHEELS SERVICE,INC.",Corporation,11-Apr-2018,Platinum,Active,27-Feb-2020,27-Feb-2021,201804105069632415271
1028,DAVAO TRI-A SIBLINGS (TRIASCOR) CORPORATION,Corporation,25-Jul-2017,Platinum,Active,27-Feb-2020,27-Feb-2021,2017071494931559290147
1029,GREENDEVELOPMENT SUSTAINABLE SOLUTIONS INCORPORATED,Corporation,18-May-2017,Platinum,Active,20-Feb-2020,20-Feb-2021,2017051620301302205752
1030,"CPRM CONSULTANTS, INC.",Corporation,16-Aug-2004,Platinum,Active,29-Feb-2020,12-Mar-2021,200408330661494905930
1031,SOLENKO CONSTRUCTION,Single Proprietorship,16-Nov-2017,Platinum,Active,26-Feb-2020,26-Feb-2021,2017111288421703877018
1032,11TH HOUR TRADING,Single Proprietorship,09-Jun-2010,Platinum,Active,27-Feb-2020,18-Apr-2021,201006551661313832291
1033,BERRIS CUISINE,Single Proprietorship,14-Jun-2016,Platinum,Active,26-Feb-2020,26-Feb-2021,201606174097155512958
1034,"RBG COMPUTERS, CELLSHOP AND ENTERPRISES",Single Proprietorship,08-Dec-2008,Platinum,Active,26-Feb-2020,06-Mar-2021,20081223782501106041
1035,ARKABE BUILDERS CORPORATION,Corporation,15-Jan-2020,Platinum,Active,26-Feb-2020,26-Feb-2021,2020012521895260408
1036,"EXI SYSTEMS + , INC.",Corporation,08-Jan-2002,Platinum,Active,26-Feb-2020,26-Feb-2021,200201306147125799
1037,MIGALINK INFORMATION & COMMUNICATION TECHNOLOGIES,Single Proprietorship,07-Jun-2016,Platinum,Active,27-Feb-2020,27-Feb-2021,2016061734861263101562
1038,D AND A CONSTRUCTION,Single Proprietorship,10-Oct-2013,Platinum,Active,26-Feb-2020,26-Feb-2021,2013108448164046808
1039,B.L. FLOR CONSTRUCTION,Single Proprietorship,25-Oct-2004,Platinum,Active,26-Feb-2020,09-Mar-2021,2004105511790636799
1040,A4MEDIC PHARMACEUTICAL & MEDICAL SUPPLIES,Single Proprietorship,23-May-2019,Platinum,Active,28-Feb-2020,28-Feb-2021,201905413351571994159
1041,ALUY KONTRAKWORKS AND SUPPLY COMPANY,Partnership,14-Dec-2016,Platinum,Active,02-Mar-2020,02-Mar-2021,2016121900221205502676
1042,P.J. CRUZ CONSTRUCTION & TRADING,Single Proprietorship,13-Oct-2004,Platinum,Active,10-Jul-2020,10-Jul-2021,2004105371189301750
1043,VRV CONSTRUCTION AND TRADING,Single Proprietorship,08-Feb-2011,Platinum,Active,24-Feb-2020,24-Feb-2021,201102383911219666177
1044,HEATTS ENTERPRISES,Single Proprietorship,26-May-2016,Platinum,Active,26-Feb-2020,26-Feb-2021,2016051721571598655136
1045,CARE BEST INTERNATIONAL SECURITY SERVICES INC.,Corporation,18-Jul-2008,Platinum,Active,26-Feb-2020,26-Feb-2021,200807216151177729905
1046,JHAMA'S MARKETING,Single Proprietorship,10-Dec-2009,Platinum,Active,24-Feb-2020,24-Feb-2021,20091230037333518108
1047,GEORIGHT MATICS INC.,Corporation,23-Oct-2014,Platinum,Active,26-Feb-2020,26-Feb-2021,20141076747650255195
1048,FORHEALTH INCORPORATED,Corporation,17-Sep-2014,Platinum,Active,27-Feb-2020,08-Mar-2021,2014091141911933854572
1049,JMD GASOLINE STATION,Single Proprietorship,06-Jan-2012,Platinum,Active,27-Feb-2020,27-Feb-2021,20120146575156261181
1050,"UNITED POLYRESINS, INC.",Corporation,03-May-2005,Platinum,Active,24-Feb-2020,11-Mar-2021,2005057246520870716
1051,ZEE KONSTRUKT,Single Proprietorship,18-May-2018,Platinum,Active,26-Feb-2020,26-Feb-2021,201805990871937521547
1052,RED PALM MARKETING *BS,Single Proprietorship,25-Jun-2009,Platinum,Active,27-Feb-2020,27-Feb-2021,200906273481421798772
1053,ELAGONZ TRADING,Single Proprietorship,21-May-2014,Platinum,Active,27-Feb-2020,27-Feb-2021,201405102589572807976
1054,SAN ROQUE ELECTROMECHANICAL CORP.,Corporation,25-May-2018,Platinum,Active,26-Feb-2020,26-Feb-2021,20180597798974893537
1055,JCAL M ENTERPRISES,Single Proprietorship,16-Jun-2014,Platinum,Active,26-Feb-2020,26-Feb-2021,2014061051861044230113
1056,ARDENT COMMUNICATIONS INC.,Corporation,11-May-2014,Platinum,Active,03-Mar-2020,03-Mar-2021,201405101282817083511
1057,SABADO CONSTRUCTION SUPPLY AND GENERAL MERCHANDISE,Single Proprietorship,10-Jan-2020,Platinum,Active,10-Mar-2020,10-Mar-2021,20200130801899097463
1058,BFB CONSTRUCTION,Single Proprietorship,28-May-2014,Platinum,Active,26-Feb-2020,26-Feb-2021,201405103272921371284
1059,RCT TRADING,Single Proprietorship,21-Feb-2017,Platinum,Active,29-Feb-2020,01-Mar-2021,2017021783851660588422
1060,GRAND AGRI EQUIPMENT SALES CORPORATION,Corporation,07-Aug-2017,Platinum,Active,28-Feb-2020,28-Feb-2021,2017081476561862218547
1061,GLOBAL-LINK MP EVENTS INT'L. INC.,Corporation,02-Oct-2014,Platinum,Active,02-Mar-2020,02-Mar-2021,2014101158401769229367
1062,SSP MANPOWER SERVICES,Single Proprietorship,29-Jan-2007,Platinum,Active,29-Feb-2020,13-Mar-2021,20070112383984058056
1063,"INT'L DIAMOND ETH, INC.",Corporation,02-Feb-2010,Platinum,Active,28-Feb-2020,07-Mar-2021,20100231765440556495
1064,"PICHEL SECURITY AGENCY, INC.",Corporation,29-Jan-2007,Platinum,Active,29-Feb-2020,01-Mar-2021,20070112381394385301
1065,MULTICOMM MARKETING,Single Proprietorship,30-Jan-2013,Platinum,Active,27-Feb-2020,06-Mar-2021,201301650851420264419
1066,GREENLAND FOOD CENTRUM,Single Proprietorship,29-Jul-2016,Platinum,Active,03-Mar-2020,03-Mar-2021,2016071794171775491861
1067,"ALTOMED PHARMACEUTICALS, INC.",Corporation,20-Oct-2008,Platinum,Active,27-Feb-2020,19-Apr-2021,20081022941290576834
1068,"OP COMMUNICATIONS, INC.",Corporation,23-Oct-2003,Platinum,Active,02-Jul-2020,02-Jul-2021,2003101950951028682
1069,NEW VIGAN LIBERTY MARKETING,Single Proprietorship,20-Apr-2005,Platinum,Active,24-Feb-2020,22-Mar-2021,20050471611721758720
1070,SAPS INDUSTRIAL MARKETING,Single Proprietorship,10-Mar-2010,Platinum,Active,28-Feb-2020,15-Mar-2021,201003327271371819017
1071,JAC BUILDERS CORPORATION,Corporation,05-Mar-2014,Platinum,Active,26-Feb-2020,26-Feb-2021,201403957371123393265
1072,DA-POWER CONSTRUCTION SERVICES & TRADING,Single Proprietorship,18-Feb-2020,Platinum,Active,29-Feb-2020,01-Mar-2021,20200221104283244031
1073,SILVERMIX TRADING & CONSTRUCTION,Single Proprietorship,06-Oct-2011,Platinum,Active,27-Feb-2020,27-Feb-2021,20111082456359661996
1074,MACEV'S DRUGSTORE AND GENERAL MERCHANDISE,Single Proprietorship,08-Dec-2017,Platinum,Active,27-Feb-2020,27-Feb-2021,2017121243661361654143
1075,MILTRADE INDUSTRIAL SALES INC.,Corporation,22-Jan-2013,Platinum,Active,28-Feb-2020,15-Mar-2021,20130164479904798412
1076,SPECTRUMED INC.,Corporation,28-Oct-2014,Platinum,Active,05-Mar-2020,14-Mar-2021,201410583821807070718
1077,POSITIVE EXPOSURE PRODUCTIONS INC.,Corporation,06-Jun-2017,Platinum,Active,02-Mar-2020,02-Mar-2021,201706158562561463587
1078,GAB-ZION ENTERPRISES,Single Proprietorship,01-Feb-2007,Platinum,Active,27-Feb-2020,05-Mar-2021,200702124551330603632
1079,GLOBALCARE SYSTEMS ENTERPRISES INC.,Corporation,02-May-2017,Platinum,Active,02-Mar-2020,02-Mar-2021,201705165113697097938
1080,"BRAIN TRUST: KNOWLEDGE AND OPTIONS FOR SUSTAINABLEDEVELOPMENT, INC.",Corporation,20-Aug-2015,Platinum,Active,26-Feb-2020,26-Feb-2021,2015081459261291326325
1081,VITAL SPARK HEALTHCARE SOLUTIONS INC.,Corporation,23-Aug-2016,Platinum,Active,03-Mar-2020,03-Mar-2021,2016081825512118323285
1082,COGON CONSTRUCTION SUPPLY,Single Proprietorship,16-Jul-2007,Platinum,Active,28-Feb-2020,28-Feb-2021,20070715147121688477
1083,HARDWORX PRECISION ENTERPRISES,Single Proprietorship,14-Jan-2014,Platinum,Active,03-Mar-2020,18-Mar-2021,201401908411535416681
1084,558 PHARMACY & CONVENIENCE STORE,Single Proprietorship,12-Feb-2004,Platinum,Active,26-Feb-2020,26-Feb-2021,20040227651137508234
1085,MCMAI (CEBU) TRADING CORPORATION,Corporation,01-Oct-2009,Platinum,Active,05-Mar-2020,05-Mar-2021,20091028814285436664
1086,"MEDEQUAL - SYSTEMS AND SUPPLIES, INC.",Corporation,06-Feb-2012,Platinum,Active,26-Mar-2020,19-Apr-2021,201202480222129714900
1087,TETRA SALES AND SERVICES INC.,Corporation,08-Mar-2018,Platinum,Active,26-Feb-2020,26-Feb-2021,201803110419356783895
1088,"ENEX ELECTRIC PHILS., INC.",Corporation,19-Jan-2011,Platinum,Active,14-Mar-2020,19-Mar-2021,201101377441891186140
1089,A. ANDRADA - F. SANTOS CORP,Corporation,20-Sep-2017,Platinum,Active,26-Feb-2020,26-Feb-2021,2017091385821357076539
1090,HORAMABI BUILDERS,Single Proprietorship,04-Aug-2004,Platinum,Active,27-Feb-2020,27-Feb-2021,20040847511505296773
1091,BONSEY JADEN PHILIPPINES INC,Corporation,06-Jan-2020,Platinum,Active,02-Mar-2020,02-Mar-2021,20200138991898490467
1092,"AGR5 CONSTRUCTION AND SUPPLY, INC.",Corporation,14-Feb-2017,Platinum,Active,24-Feb-2020,24-Feb-2021,201702180045838034056
1093,RAMTRADE CONSTRUCTION AND SUPPLY,Single Proprietorship,01-Dec-2010,Platinum,Active,28-Feb-2020,07-Mar-2021,201012371461385839441
1094,GUHIT ARTS CENTER & SPORTING GOODS,Single Proprietorship,24-Feb-2005,Platinum,Active,27-Feb-2020,27-Feb-2021,20050266531705225396
1095,BASKETBALL ASSOCIATION OF THE PHILIPPINES REGION 1 INC.,Corporation,27-Dec-2013,Platinum,Active,27-Feb-2020,27-Feb-2021,201312900751805693012
1096,"LINDE PHILIPPINES (SOUTH), INC.",Corporation,27-Dec-2006,Platinum,Active,01-Mar-2020,22-Mar-2021,20061212042326807029
1097,SMOKEY TRANSPORT INC,Corporation,24-Apr-2014,Platinum,Active,21-May-2020,21-May-2021,2014041003571682461248
1098,CENTROIDAL BUILDERS AND SUPPLY,Single Proprietorship,02-Nov-2016,Platinum,Active,27-Feb-2020,27-Feb-2021,201611191320850711158
1099,SOUTHEAST ASIAN REGIONAL CENTER FOR GRADUATE STUDY ANDRESEARCH IN AGRICULTURE (SEARCA),Corporation,21-Jun-2012,Platinum,Active,02-Mar-2020,02-Mar-2021,201206551531327270284
1100,ELKZ TRADING,Single Proprietorship,04-Dec-2014,Platinum,Active,09-Mar-2020,09-Mar-2021,20141212176327923093
1101,OLMA FOTO & GENERAL MERCHANDISE,Single Proprietorship,12-Feb-2013,Platinum,Active,16-Mar-2020,16-Mar-2021,20130265937984603636
1102,ALEXDOM CONSTRUCTION SUPPLY & ENTERPRISES,Single Proprietorship,14-Oct-2019,Platinum,Active,29-Feb-2020,01-Mar-2021,201910159522077860679
1103,RM TINOY LAND SURVEYING AND ENGINEERING SERVICES,Single Proprietorship,23-Jun-2015,Platinum,Active,27-Feb-2020,27-Feb-2021,2015061394442093637785
1104,JPA ARCHITECTURAL AND ENGINEERING SERVICES,Single Proprietorship,03-Dec-2018,Platinum,Active,27-Feb-2020,27-Feb-2021,20181264810831836918
1105,LINDSAY ENTERPRISES,Single Proprietorship,26-Feb-2004,Platinum,Active,27-Feb-2020,27-Feb-2021,200402314839634835
1106,KNICK KNACKS TRADING CORPORATION,Corporation,28-Jul-2010,Platinum,Active,27-Feb-2020,27-Feb-2021,201007348651877868609
1107,MARCBURG PHILIPPINES INC.,Corporation,21-Jun-2012,Platinum,Active,29-Feb-2020,18-Apr-2021,201206546671699909712
1108,AEROD TRANSPORT SERVICES,Single Proprietorship,07-Jun-2018,Platinum,Active,27-Feb-2020,27-Feb-2021,20180695782835653419
